Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Runs Made,Team,Home
HM Amla,9.0,4.0,5.0,15,0.0,0,19.0,0,26,13,0,309,South Africa,0
H Masakadza,1.0,0.0,1.0,1,0.0,0,17.0,1,4,8,310,216,Zimbabwe,1
R Mutumbami,9.0,8.0,1.0,18,0.0,0,17.0,1,4,8,310,216,Zimbabwe,1
BRM Taylor,0.0,0.0,0.0,0,0.0,0,17.0,1,4,8,310,216,Zimbabwe,1
Q de Kock,18.0,12.0,6.0,17,0.0,0,29.0,0,8,17,0,257,South Africa,0
HM Amla,11.0,8.0,3.0,14,0.0,0,29.0,0,8,17,0,257,South Africa,0
F du Plessis,0.0,0.0,0.0,0,0.0,0,29.0,0,8,17,0,257,South Africa,0
R Mutumbami,6.0,0.0,6.0,13,0.0,0,12.0,0,10,1,258,196,Zimbabwe,1
H Masakadza,6.0,4.0,2.0,17,0.0,0,12.0,0,10,1,258,196,Zimbabwe,1
BRM Taylor,0.0,0.0,0.0,0,0.0,0,12.0,0,10,1,258,196,Zimbabwe,1
Sikandar Raza,0.0,0.0,0.0,0,0.0,0,12.0,0,10,1,258,196,Zimbabwe,1
E Chigumbura,11.0,4.0,7.0,15,0.0,0,24.0,2,20,5,0,165,Zimbabwe,1
Sikandar Raza,9.0,8.0,1.0,11,0.0,0,24.0,2,20,5,0,165,Zimbabwe,1
Q de Kock,16.0,8.0,8.0,23,0.0,0,22.0,1,28,15,166,171,South Africa,0
F du Plessis,6.0,4.0,2.0,9,0.0,0,22.0,1,28,15,166,171,South Africa,0
BJ Haddin,6.0,0.0,6.0,19,0.0,0,14.0,0,20,8,0,350,Australia,0
AJ Finch,8.0,4.0,4.0,11,0.0,0,14.0,0,20,8,0,350,Australia,0
H Masakadza,9.0,6.0,3.0,9,0.0,0,11.0,1,20,5,351,152,Zimbabwe,1
Sikandar Raza,1.0,0.0,1.0,15,0.0,0,11.0,1,20,5,351,152,Zimbabwe,1
AJ Finch,10.0,4.0,6.0,10,0.0,0,26.0,0,24,9,0,327,Australia,0
PJ Hughes,16.0,8.0,8.0,20,0.0,0,26.0,0,24,9,0,327,Australia,0
Q de Kock,14.0,8.0,6.0,10,0.0,0,33.0,0,0,18,328,328,South Africa,0
HM Amla,19.0,16.0,3.0,22,0.0,0,33.0,0,0,18,328,328,South Africa,0
F du Plessis,0.0,0.0,0.0,0,0.0,0,33.0,0,0,18,328,328,South Africa,0
AB de Villiers,0.0,0.0,0.0,0,0.0,0,33.0,0,0,18,328,328,South Africa,0
HM Amla,17.0,12.0,5.0,21,0.0,0,25.0,0,16,11,0,231,South Africa,0
Q de Kock,8.0,4.0,4.0,9,0.0,0,25.0,0,16,11,0,231,South Africa,0
H Masakadza,4.0,0.0,4.0,7,0.0,0,16.0,1,22,3,232,170,Zimbabwe,1
Sikandar Raza,12.0,10.0,2.0,13,0.0,0,16.0,1,22,3,232,170,Zimbabwe,1
BRM Taylor,0.0,0.0,0.0,0,0.0,0,16.0,1,22,3,232,170,Zimbabwe,1
PJ Hughes,1.0,0.0,1.0,10,0.0,0,14.0,1,4,12,0,209,Australia,0
MJ Clarke,2.0,0.0,2.0,8,0.0,0,14.0,1,4,12,0,209,Australia,0
TMK Mawoyo,3.0,0.0,3.0,17,0.0,0,9.0,0,16,8,210,211,Zimbabwe,1
Sikandar Raza,6.0,4.0,2.0,13,0.0,0,9.0,0,16,8,210,211,Zimbabwe,1
PJ Hughes,13.0,8.0,5.0,11,0.0,0,19.0,0,12,9,0,282,Australia,0
AJ Finch,6.0,0.0,6.0,19,0.0,0,19.0,0,12,9,0,282,Australia,0
F du Plessis,5.0,4.0,1.0,12,0.0,0,16.0,1,8,7,283,220,South Africa,0
HM Amla,10.0,4.0,6.0,14,0.0,0,16.0,1,8,7,283,220,South Africa,0
AB de Villiers,0.0,0.0,0.0,0,0.0,0,16.0,1,8,7,283,220,South Africa,0
F du Plessis,5.0,0.0,5.0,12,0.0,0,11.0,1,12,13,0,271,South Africa,0
HM Amla,4.0,0.0,4.0,16,0.0,0,11.0,1,12,13,0,271,South Africa,0
RR Rossouw,0.0,0.0,0.0,0,0.0,0,11.0,1,12,13,0,271,South Africa,0
Sikandar Raza,10.0,4.0,6.0,17,0.0,0,20.0,0,12,13,272,208,Zimbabwe,1
V Sibanda,10.0,4.0,6.0,14,0.0,0,20.0,0,12,13,272,208,Zimbabwe,1
H Masakadza,0.0,0.0,0.0,0,0.0,0,20.0,0,12,13,272,208,Zimbabwe,1
BRM Taylor,0.0,0.0,0.0,0,0.0,0,20.0,0,12,13,272,208,Zimbabwe,1
SPD Smith,1.0,0.0,1.0,2,0.0,0,27.0,1,16,6,0,217,Australia,0
AJ Finch,11.0,8.0,3.0,12,0.0,0,27.0,1,16,6,0,217,Australia,0
GJ Bailey,0.0,0.0,0.0,0,0.0,0,27.0,1,16,6,0,217,Australia,0
HM Amla,11.0,4.0,7.0,17,0.0,0,20.0,1,12,17,218,221,South Africa,0
F du Plessis,2.0,0.0,2.0,6,0.0,0,20.0,1,12,17,218,221,South Africa,0
AP Devcich,10.0,4.0,6.0,19,0.0,0,19.0,0,16,9,0,246,New Zealand,0
DG Brownlie,9.0,4.0,5.0,11,0.0,0,19.0,0,16,9,0,246,New Zealand,0
KS Williamson,0.0,0.0,0.0,0,0.0,0,19.0,0,16,9,0,246,New Zealand,0
Ahmed Shehzad,6.0,4.0,2.0,12,0.0,0,12.0,1,16,6,247,250,Pakistan,0
Asad Shafiq,0.0,0.0,0.0,1,0.0,0,12.0,1,16,6,247,250,Pakistan,0
Haris Sohail,1.0,0.0,1.0,1,0.0,0,18.0,3,12,12,0,252,Pakistan,0
Mohammad Hafeez,10.0,8.0,2.0,14,0.0,0,18.0,3,12,12,0,252,Pakistan,0
AP Devcich,4.0,0.0,4.0,8,0.0,0,18.0,0,32,6,253,255,New Zealand,0
DG Brownlie,14.0,12.0,2.0,24,0.0,0,18.0,0,32,6,253,255,New Zealand,0
Ahmed Shehzad,15.0,12.0,3.0,12,0.0,0,30.0,0,28,7,0,364,Pakistan,0
Mohammad Hafeez,15.0,8.0,7.0,18,0.0,0,30.0,0,28,7,0,364,Pakistan,0
Younis Khan,0.0,0.0,0.0,0,0.0,0,30.0,0,28,7,0,364,Pakistan,0
MJ Guptill,12.0,4.0,8.0,19,0.0,0,16.0,1,22,9,365,217,New Zealand,0
LRPL Taylor,0.0,0.0,0.0,0,0.0,0,16.0,1,22,9,365,217,New Zealand,0
KS Williamson,4.0,0.0,4.0,8,0.0,0,16.0,1,22,9,365,217,New Zealand,0
DG Brownlie,9.0,4.0,5.0,14,0.0,0,18.0,0,24,8,0,299,New Zealand,0
MJ Guptill,9.0,4.0,5.0,17,0.0,0,18.0,0,24,8,0,299,New Zealand,0
Younis Khan,1.0,0.0,1.0,10,0.0,0,18.0,1,4,6,300,292,Pakistan,0
Nasir Jamshed,17.0,8.0,9.0,18,0.0,0,18.0,1,4,6,300,292,Pakistan,0
DG Brownlie,11.0,8.0,3.0,9,0.0,0,29.0,1,0,10,0,275,New Zealand,0
KS Williamson,10.0,8.0,2.0,12,0.0,0,29.0,1,0,10,0,275,New Zealand,0
Younis Khan,5.0,0.0,5.0,11,0.0,0,11.0,1,0,14,276,207,Pakistan,0
Ahmed Shehzad,6.0,0.0,6.0,14,0.0,0,11.0,1,0,14,276,207,Pakistan,0
Asad Shafiq,0.0,0.0,0.0,0,0.0,0,11.0,1,0,14,276,207,Pakistan,0
JE Root,22.0,12.0,10.0,17,0.0,0,35.0,1,16,17,0,408,England,1
AD Hales,13.0,8.0,5.0,12,0.0,0,35.0,1,16,17,0,408,England,1
EJG Morgan,0.0,0.0,0.0,0,0.0,0,35.0,1,16,17,0,408,England,1
MJ Guptill,15.0,12.0,3.0,12,0.0,0,33.0,1,24,9,409,198,New Zealand,0
KS Williamson,8.0,4.0,4.0,14,0.0,0,33.0,1,24,9,409,198,New Zealand,0
LRPL Taylor,0.0,0.0,0.0,0,0.0,0,33.0,1,24,9,409,198,New Zealand,0
BB McCullum,12.0,8.0,4.0,14,0.0,0,28.0,0,32,14,0,398,New Zealand,0
MJ Guptill,16.0,14.0,2.0,17,0.0,0,28.0,0,32,14,0,398,New Zealand,0
KS Williamson,0.0,0.0,0.0,0,0.0,0,28.0,0,32,14,0,398,New Zealand,0
JJ Roy,17.0,12.0,5.0,19,0.0,0,27.0,0,30,7,399,365,England,1
AD Hales,10.0,8.0,2.0,12,0.0,0,27.0,0,30,7,399,365,England,1
AD Hales,18.0,12.0,6.0,17,0.0,0,26.0,0,4,9,0,302,England,1
JJ Roy,8.0,4.0,4.0,15,0.0,0,26.0,0,4,9,0,302,England,1
EJG Morgan,0.0,0.0,0.0,0,0.0,0,26.0,0,4,9,0,302,England,1
JE Root,0.0,0.0,0.0,0,0.0,0,26.0,0,4,9,0,302,England,1
KS Williamson,10.0,4.0,6.0,18,0.0,0,17.0,1,24,17,303,306,New Zealand,0
BB McCullum,5.0,4.0,1.0,6,0.0,0,17.0,1,24,17,303,306,New Zealand,0
LRPL Taylor,0.0,0.0,0.0,0,0.0,0,17.0,1,24,17,303,306,New Zealand,0
BB McCullum,14.0,4.0,10.0,14,0.0,0,24.0,0,30,7,0,349,New Zealand,0
MJ Guptill,10.0,4.0,6.0,17,0.0,0,24.0,0,30,7,0,349,New Zealand,0
JJ Roy,11.0,10.0,1.0,13,0.0,0,27.0,0,48,19,350,350,England,1
AD Hales,16.0,12.0,4.0,17,0.0,0,27.0,0,48,19,350,350,England,1
KS Williamson,10.0,0.0,10.0,14,0.0,0,24.0,1,24,10,0,283,New Zealand,0
MJ Guptill,8.0,0.0,8.0,12,0.0,0,24.0,1,24,10,0,283,New Zealand,0
BA Stokes,2.0,0.0,2.0,6,0.0,0,17.0,3,12,16,284,192,England,1
JJ Roy,10.0,4.0,6.0,17,0.0,0,17.0,3,12,16,284,192,England,1
JM Bairstow,0.0,0.0,0.0,0,0.0,0,17.0,3,12,16,284,192,England,1
SW Billings,0.0,0.0,0.0,0,0.0,0,17.0,3,12,16,284,192,England,1
JA Burns,27.0,22.0,5.0,15,0.0,0,43.0,0,22,14,0,222,Australia,0
DA Warner,16.0,8.0,8.0,16,0.0,0,43.0,0,22,14,0,222,Australia,0
NJ O'Brien,12.0,8.0,4.0,15,0.0,0,22.0,2,10,18,223,157,Ireland,1
EC Joyce,6.0,0.0,6.0,7,0.0,0,22.0,2,10,18,223,157,Ireland,1
JA Burns,7.0,4.0,3.0,20,0.0,0,19.0,0,16,17,0,305,Australia,0
DA Warner,12.0,4.0,8.0,12,0.0,0,19.0,0,16,17,0,305,Australia,0
JJ Roy,16.0,12.0,4.0,17,0.0,0,35.0,0,20,6,306,246,England,1
AD Hales,19.0,18.0,1.0,13,0.0,0,35.0,0,20,6,306,246,England,1
SPD Smith,7.0,4.0,3.0,14,0.0,0,16.0,1,24,4,0,309,Australia,0
JA Burns,8.0,4.0,4.0,15,0.0,0,16.0,1,24,4,0,309,Australia,0
GJ Bailey,0.0,0.0,0.0,0,0.0,0,16.0,1,24,4,0,309,Australia,0
AD Hales,10.0,8.0,2.0,15,0.0,0,26.0,0,20,7,310,245,England,1
JWA Taylor,0.0,0.0,0.0,0,0.0,0,26.0,0,20,7,310,245,England,1
JJ Roy,16.0,16.0,0.0,18,0.0,0,26.0,0,20,7,310,245,England,1
JJ Roy,14.0,4.0,10.0,16,0.0,0,20.0,0,24,8,0,300,England,1
AD Hales,6.0,4.0,2.0,17,0.0,0,20.0,0,24,8,0,300,England,1
JWA Taylor,0.0,0.0,0.0,0,0.0,0,20.0,0,24,8,0,300,England,1
JA Burns,6.0,0.0,6.0,16,0.0,0,20.0,0,20,9,301,207,Australia,0
AJ Finch,14.0,8.0,6.0,15,0.0,0,20.0,0,20,9,301,207,Australia,0
SPD Smith,0.0,0.0,0.0,0,0.0,0,20.0,0,20,9,301,207,Australia,0
SPD Smith,3.0,0.0,3.0,6,0.0,0,15.0,1,8,8,0,299,Australia,0
AJ Finch,10.0,4.0,6.0,17,0.0,0,15.0,1,8,8,0,299,Australia,0
GJ Bailey,0.0,0.0,0.0,0,0.0,0,15.0,1,8,8,0,299,Australia,0
GJ Maxwell,0.0,0.0,0.0,0,0.0,0,15.0,1,8,8,0,299,Australia,0
JJ Roy,5.0,4.0,1.0,13,0.0,0,30.0,1,28,11,300,304,England,1
JWA Taylor,25.0,24.0,1.0,18,0.0,0,30.0,1,28,11,300,304,England,1
JWA Taylor,10.0,8.0,2.0,14,0.0,0,19.0,2,16,4,0,138,England,1
BA Stokes,0.0,0.0,0.0,0,0.0,0,19.0,2,16,4,0,138,England,1
EJG Morgan,1.0,0.0,1.0,1,0.0,0,19.0,2,16,4,0,138,England,1
JM Bairstow,0.0,0.0,0.0,0,0.0,0,19.0,2,16,4,0,138,England,1
AJ Finch,1.0,0.0,1.0,6,0.0,0,9.0,1,16,5,139,140,Australia,0
SPD Smith,8.0,4.0,4.0,17,0.0,0,9.0,1,16,5,139,140,Australia,0
GJ Bailey,0.0,0.0,0.0,0,0.0,0,9.0,1,16,5,139,140,Australia,0
Mominul Haque,0.0,0.0,0.0,0,0.0,0,11.0,1,12,7,0,272,Bangladesh,1
Anamul Haque,11.0,8.0,3.0,20,0.0,0,11.0,1,12,7,0,272,Bangladesh,1
RV Uthappa,13.0,8.0,5.0,16,0.0,0,23.0,0,20,14,273,153,India,0
AM Rahane,10.0,4.0,6.0,16,0.0,0,23.0,0,20,14,273,153,India,0
CA Pujara,3.0,0.0,3.0,11,0.0,0,9.0,1,4,10,0,105,India,0
RV Uthappa,6.0,4.0,2.0,18,0.0,0,9.0,1,4,10,0,105,India,0
AT Rayudu,0.0,0.0,0.0,0,0.0,0,9.0,1,4,10,0,105,India,0
SK Raina,0.0,0.0,0.0,0,0.0,0,9.0,1,4,10,0,105,India,0
Mithun Ali,13.0,12.0,1.0,16,0.0,0,17.0,2,12,6,106,58,Bangladesh,1
Mushfiqur Rahim,0.0,0.0,0.0,6,0.0,0,17.0,2,12,6,106,58,Bangladesh,1
KC Sangakkara,1.0,0.0,1.0,3,0.0,0,14.0,1,16,9,0,275,Sri Lanka,1
WU Tharanga,7.0,0.0,7.0,16,0.0,0,14.0,1,16,9,0,275,Sri Lanka,1
Ahmed Shehzad,14.0,12.0,2.0,18,0.0,0,23.0,0,8,12,276,277,Pakistan,0
Mohammad Hafeez,9.0,4.0,5.0,12,0.0,0,23.0,0,8,12,276,277,Pakistan,0
Younis Khan,0.0,0.0,0.0,0,0.0,0,23.0,0,8,12,276,277,Pakistan,0
WU Tharanga,7.0,4.0,3.0,10,0.0,0,26.0,1,20,7,0,310,Sri Lanka,1
KC Sangakkara,6.0,4.0,2.0,12,0.0,0,26.0,1,20,7,0,310,Sri Lanka,1
DPMD Jayawardene,0.0,0.0,0.0,0,0.0,0,26.0,1,20,7,0,310,Sri Lanka,1
Mohammad Hafeez,8.0,8.0,0.0,2,0.0,0,32.0,1,32,11,311,233,Pakistan,0
Ahmed Shehzad,15.0,12.0,3.0,18,0.0,0,32.0,1,32,11,311,233,Pakistan,0
Mohammad Hafeez,1.0,0.0,1.0,9,0.0,0,4.0,1,4,8,0,102,Pakistan,0
Ahmed Shehzad,3.0,0.0,3.0,17,0.0,0,4.0,1,4,8,0,102,Pakistan,0
Misbah-ul-Haq,0.0,0.0,0.0,0,0.0,0,4.0,1,4,8,0,102,Pakistan,0
Fawad Alam,0.0,0.0,0.0,0,0.0,0,4.0,1,4,8,0,102,Pakistan,0
TM Dilshan,18.0,16.0,2.0,19,0.0,0,31.0,0,16,9,103,104,Sri Lanka,1
WU Tharanga,13.0,8.0,5.0,13,0.0,0,31.0,0,16,9,103,104,Sri Lanka,1
KC Sangakkara,0.0,0.0,0.0,0,0.0,0,31.0,0,16,9,103,104,Sri Lanka,1
DPMD Jayawardene,0.0,0.0,0.0,0,0.0,0,31.0,0,16,9,103,104,Sri Lanka,1
MJ Guptill,1.0,0.0,1.0,17,0.0,0,17.0,0,6,7,0,230,New Zealand,1
JDS Neesham,16.0,12.0,4.0,14,0.0,0,17.0,0,6,7,0,230,New Zealand,1
DG Brownlie,0.0,0.0,0.0,0,0.0,0,17.0,0,6,7,0,230,New Zealand,1
BB McCullum,0.0,0.0,0.0,0,0.0,0,17.0,0,6,7,0,230,New Zealand,1
F du Plessis,2.0,0.0,2.0,11,0.0,0,16.0,1,16,9,231,236,South Africa,0
HM Amla,5.0,0.0,5.0,14,0.0,0,16.0,1,16,9,231,236,South Africa,0
RR Rossouw,0.0,0.0,0.0,0,0.0,0,16.0,1,16,9,231,236,South Africa,0
HM Amla,4.0,0.0,4.0,16,0.0,0,13.0,0,16,10,0,282,South Africa,0
Q de Kock,9.0,0.0,9.0,16,0.0,0,13.0,0,16,10,0,282,South Africa,0
JDS Neesham,4.0,0.0,4.0,12,0.0,0,15.0,0,12,2,283,210,New Zealand,1
MJ Guptill,11.0,4.0,7.0,19,0.0,0,15.0,0,12,2,283,210,New Zealand,1
DG Brownlie,0.0,0.0,0.0,0,0.0,0,15.0,0,12,2,283,210,New Zealand,1
TWM Latham,0.0,0.0,0.0,0,0.0,0,15.0,0,12,2,283,210,New Zealand,1
TM Dilshan,3.0,0.0,3.0,16,0.0,0,8.0,1,8,6,0,218,Sri Lanka,0
KC Sangakkara,0.0,0.0,0.0,8,0.0,0,8.0,1,8,6,0,218,Sri Lanka,0
DPMD Jayawardene,0.0,0.0,0.0,0,0.0,0,8.0,1,8,6,0,218,Sri Lanka,0
BB McCullum,36.0,28.0,8.0,14,0.0,0,44.0,1,18,10,219,219,New Zealand,1
KS Williamson,8.0,4.0,4.0,13,0.0,0,44.0,1,18,10,219,219,New Zealand,1
TWM Latham,0.0,0.0,0.0,0,0.0,0,44.0,1,18,10,219,219,New Zealand,1
BB McCullum,18.0,8.0,10.0,13,0.0,0,28.0,0,12,9,0,248,New Zealand,1
MJ Guptill,10.0,8.0,2.0,17,0.0,0,28.0,0,12,9,0,248,New Zealand,1
TWM Latham,0.0,0.0,0.0,0,0.0,0,28.0,0,12,9,0,248,New Zealand,1
FDM Karunaratne,10.0,8.0,2.0,15,0.0,0,22.0,0,12,8,249,252,Sri Lanka,0
TM Dilshan,12.0,8.0,4.0,16,0.0,0,22.0,0,12,8,249,252,Sri Lanka,0
TM Dilshan,4.0,0.0,4.0,10,0.0,0,9.0,1,24,8,0,276,Sri Lanka,0
KC Sangakkara,0.0,0.0,0.0,4,0.0,0,9.0,1,24,8,0,276,Sri Lanka,0
MJ Guptill,12.0,4.0,8.0,19,0.0,0,25.0,1,6,10,277,280,New Zealand,1
KS Williamson,2.0,0.0,2.0,1,0.0,0,25.0,1,6,10,277,280,New Zealand,1
LRPL Taylor,0.0,0.0,0.0,0,0.0,0,25.0,1,6,10,277,280,New Zealand,1
KS Williamson,7.0,4.0,3.0,5,0.0,0,27.0,1,16,7,0,360,New Zealand,1
BB McCullum,20.0,16.0,4.0,24,0.0,0,27.0,1,16,7,0,360,New Zealand,1
HDRL Thirimanne,10.0,4.0,6.0,19,0.0,0,17.0,0,18,8,361,252,Sri Lanka,0
TM Dilshan,7.0,4.0,3.0,12,0.0,0,17.0,0,18,8,361,252,Sri Lanka,0
MJ Guptill,6.0,4.0,2.0,16,0.0,0,12.0,1,16,6,0,315,New Zealand,1
KS Williamson,6.0,4.0,2.0,12,0.0,0,12.0,1,16,6,0,315,New Zealand,1
TM Dilshan,10.0,8.0,2.0,17,0.0,0,20.0,0,8,9,316,195,Sri Lanka,0
HDRL Thirimanne,10.0,4.0,6.0,14,0.0,0,20.0,0,8,9,316,195,Sri Lanka,0
HDRL Thirimanne,9.0,4.0,5.0,19,0.0,0,17.0,0,16,8,0,287,Sri Lanka,0
TM Dilshan,8.0,4.0,4.0,12,0.0,0,17.0,0,16,8,0,287,Sri Lanka,0
LRPL Taylor,0.0,0.0,0.0,4,0.0,0,16.0,2,4,8,288,253,New Zealand,1
KS Williamson,10.0,4.0,6.0,18,0.0,0,16.0,2,4,8,288,253,New Zealand,1
Ahmed Shehzad,2.0,0.0,2.0,17,0.0,0,3.0,1,12,9,0,210,Pakistan,0
Younis Khan,1.0,0.0,1.0,10,0.0,0,3.0,1,12,9,0,210,Pakistan,0
Misbah-ul-Haq,0.0,0.0,0.0,0,0.0,0,3.0,1,12,9,0,210,Pakistan,0
MJ Guptill,14.0,12.0,2.0,13,0.0,0,31.0,1,24,3,211,213,New Zealand,1
TWM Latham,0.0,0.0,0.0,6,0.0,0,31.0,1,24,3,211,213,New Zealand,1
MJ Guptill,5.0,0.0,5.0,13,0.0,0,28.0,0,12,6,0,369,New Zealand,1
BB McCullum,23.0,18.0,5.0,18,0.0,0,28.0,0,12,6,0,369,New Zealand,1
KS Williamson,0.0,0.0,0.0,0,0.0,0,28.0,0,12,6,0,369,New Zealand,1
Mohammad Hafeez,8.0,0.0,8.0,22,0.0,0,24.0,0,16,7,370,250,Pakistan,0
Ahmed Shehzad,16.0,12.0,4.0,10,0.0,0,24.0,0,16,7,370,250,Pakistan,0
MDKJ Perera,5.0,0.0,5.0,12,0.0,0,25.0,0,14,16,0,317,Sri Lanka,1
TM Dilshan,20.0,16.0,4.0,18,0.0,0,25.0,0,14,16,0,317,Sri Lanka,1
AN Cook,7.0,0.0,7.0,16,0.0,0,31.0,0,32,17,318,292,England,0
MM Ali,24.0,16.0,8.0,15,0.0,0,31.0,0,32,17,318,292,England,0
IR Bell,0.0,0.0,0.0,0,0.0,0,31.0,0,32,17,318,292,England,0
IR Bell,3.0,0.0,3.0,5,0.0,0,19.0,1,4,13,0,185,England,0
AN Cook,14.0,8.0,6.0,18,0.0,0,19.0,1,4,13,0,185,England,0
JE Root,0.0,0.0,0.0,0,0.0,0,19.0,1,4,13,0,185,England,0
EJG Morgan,0.0,0.0,0.0,0,0.0,0,19.0,1,4,13,0,185,England,0
TM Dilshan,17.0,12.0,5.0,15,0.0,0,26.0,1,12,4,186,186,Sri Lanka,1
KC Sangakkara,0.0,0.0,0.0,5,0.0,0,26.0,1,12,4,186,186,Sri Lanka,1
DPMD Jayawardene,0.0,0.0,0.0,0,0.0,0,26.0,1,12,4,186,186,Sri Lanka,1
KC Sangakkara,7.0,4.0,3.0,6,0.0,0,30.0,2,4,12,0,242,Sri Lanka,1
SHT Kandamby,0.0,0.0,0.0,1,0.0,0,30.0,2,4,12,0,242,Sri Lanka,1
AD Mathews,0.0,0.0,0.0,0,0.0,0,30.0,2,4,12,0,242,Sri Lanka,1
AN Cook,16.0,8.0,8.0,20,0.0,0,33.0,0,30,12,243,236,England,0
MM Ali,17.0,10.0,7.0,10,0.0,0,33.0,0,30,12,243,236,England,0
MM Ali,7.0,4.0,3.0,10,0.0,0,13.0,1,18,12,0,265,England,0
JWA Taylor,6.0,0.0,6.0,19,0.0,0,13.0,1,18,12,0,265,England,0
JE Root,0.0,0.0,0.0,0,0.0,0,13.0,1,18,12,0,265,England,0
TM Dilshan,16.0,12.0,4.0,21,0.0,0,26.0,0,12,11,266,267,Sri Lanka,1
MDKJ Perera,10.0,8.0,2.0,10,0.0,0,26.0,0,12,11,266,267,Sri Lanka,1
KC Sangakkara,0.0,0.0,0.0,0,0.0,0,26.0,0,12,11,266,267,Sri Lanka,1
KC Sangakkara,4.0,0.0,4.0,9,0.0,0,26.0,1,16,9,0,239,Sri Lanka,1
TM Dilshan,22.0,16.0,6.0,19,0.0,0,26.0,1,16,9,0,239,Sri Lanka,1
DPMD Jayawardene,0.0,0.0,0.0,0,0.0,0,26.0,1,16,9,0,239,Sri Lanka,1
AN Cook,12.0,8.0,4.0,16,0.0,0,25.0,1,4,10,240,240,England,0
JWA Taylor,9.0,6.0,3.0,10,0.0,0,25.0,1,4,10,240,240,England,0
JE Root,0.0,0.0,0.0,0,0.0,0,25.0,1,4,10,240,240,England,0
TM Dilshan,3.0,0.0,3.0,9,0.0,0,12.0,1,4,9,0,292,Sri Lanka,1
KC Sangakkara,4.0,4.0,0.0,6,0.0,0,12.0,1,4,9,0,292,Sri Lanka,1
JWA Taylor,7.0,4.0,3.0,7,0.0,0,17.0,1,24,9,293,202,England,0
MM Ali,9.0,4.0,5.0,21,0.0,0,17.0,1,24,9,293,202,England,0
JE Root,0.0,0.0,0.0,0,0.0,0,17.0,1,24,9,293,202,England,0
TM Dilshan,8.0,4.0,4.0,12,0.0,0,34.0,0,26,5,0,302,Sri Lanka,1
DPMD Jayawardene,26.0,20.0,6.0,18,0.0,0,34.0,0,26,5,0,302,Sri Lanka,1
KC Sangakkara,0.0,0.0,0.0,0,0.0,0,34.0,0,26,5,0,302,Sri Lanka,1
AD Hales,4.0,0.0,4.0,7,0.0,0,24.0,1,4,12,303,215,England,0
AN Cook,20.0,14.0,6.0,22,0.0,0,24.0,1,4,12,303,215,England,0
JE Root,0.0,0.0,0.0,0,0.0,0,24.0,1,4,12,303,215,England,0
DA Warner,7.0,0.0,7.0,17,0.0,0,10.0,0,24,14,0,300,Australia,1
AJ Finch,3.0,0.0,3.0,14,0.0,0,10.0,0,24,14,0,300,Australia,1
F du Plessis,6.0,0.0,6.0,7,0.0,0,16.0,2,16,11,301,268,South Africa,0
F Behardien,0.0,0.0,0.0,3,0.0,0,16.0,2,16,11,301,268,South Africa,0
SR Watson,5.0,4.0,1.0,8,0.0,0,13.0,2,4,8,0,154,Australia,1
SPD Smith,0.0,0.0,0.0,3,0.0,0,13.0,2,4,8,0,154,Australia,1
HM Amla,10.0,4.0,6.0,16,0.0,0,18.0,1,20,8,155,157,South Africa,0
F du Plessis,4.0,4.0,0.0,7,0.0,0,18.0,1,20,8,155,157,South Africa,0
RR Rossouw,0.0,0.0,0.0,0,0.0,0,18.0,1,20,8,155,157,South Africa,0
AJ Finch,8.0,4.0,4.0,19,0.0,0,24.0,0,14,7,0,329,Australia,1
DA Warner,16.0,14.0,2.0,17,0.0,0,24.0,0,14,7,0,329,Australia,1
Q de Kock,8.0,4.0,4.0,15,0.0,0,28.0,0,16,17,330,256,South Africa,0
HM Amla,20.0,16.0,4.0,16,0.0,0,28.0,0,16,17,330,256,South Africa,0
Q de Kock,4.0,0.0,4.0,13,0.0,0,22.0,0,8,6,0,267,South Africa,0
HM Amla,18.0,12.0,6.0,21,0.0,0,22.0,0,8,6,0,267,South Africa,0
F du Plessis,0.0,0.0,0.0,0,0.0,0,22.0,0,8,6,0,267,South Africa,0
AJ Finch,4.0,0.0,4.0,15,0.0,0,15.0,1,12,12,268,268,Australia,1
SR Watson,7.0,4.0,3.0,7,0.0,0,15.0,1,12,12,268,268,Australia,1
HM Amla,7.0,4.0,3.0,13,0.0,0,19.0,0,20,6,0,280,South Africa,0
Q de Kock,12.0,12.0,0.0,19,0.0,0,19.0,0,20,6,0,280,South Africa,0
SR Watson,0.0,0.0,0.0,0,0.0,0,36.0,1,24,9,281,275,Australia,1
AJ Finch,15.0,8.0,7.0,15,0.0,0,36.0,1,24,9,281,275,Australia,1
RG Sharma,12.0,10.0,2.0,9,0.0,0,26.0,1,4,9,0,267,India,0
AM Rahane,12.0,8.0,4.0,19,0.0,0,26.0,1,4,9,0,267,India,0
V Kohli,0.0,0.0,0.0,0,0.0,0,26.0,1,4,9,0,267,India,0
AJ Finch,14.0,8.0,6.0,21,0.0,0,28.0,0,12,12,268,269,Australia,1
DA Warner,14.0,8.0,6.0,12,0.0,0,28.0,0,12,12,268,269,Australia,1
SR Watson,0.0,0.0,0.0,0,0.0,0,28.0,0,12,12,268,269,Australia,1
MM Ali,8.0,4.0,4.0,7,0.0,0,13.0,3,14,9,0,234,England,0
EJG Morgan,0.0,0.0,0.0,6,0.0,0,13.0,3,14,9,0,234,England,0
