Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Runs Made,Team,Home
F du Plessis,15.0,0.0,15.0,25,57.0,1,35.0,0,4,19,134,134,South Africa,0
Q de Kock,61.0,44.0,17.0,51,57.0,1,35.0,0,4,19,134,134,South Africa,0
S Dhawan,27.0,12.0,15.0,43,46.0,0,19.0,0,0,13,0,302,India,0
RG Sharma,38.0,22.0,16.0,47,46.0,0,19.0,0,0,13,0,302,India,0
V Kohli,0.0,0.0,0.0,0,46.0,0,19.0,0,0,13,0,302,India,0
AM Rahane,0.0,0.0,0.0,0,46.0,0,19.0,0,0,13,0,302,India,0
Soumya Sarkar,11.0,4.0,7.0,26,40.0,2,19.0,0,10,12,303,193,Bangladesh,0
Mahmudullah,18.0,8.0,10.0,26,40.0,2,19.0,0,10,12,303,193,Bangladesh,0
Shakib Al Hasan,0.0,0.0,0.0,0,40.0,2,19.0,0,10,12,303,193,Bangladesh,0
Haris Sohail,20.0,12.0,8.0,27,30.0,2,26.0,0,6,13,0,213,Pakistan,0
Misbah-ul-Haq,21.0,10.0,11.0,37,30.0,2,26.0,0,6,13,0,213,Pakistan,0
SR Watson,3.0,0.0,3.0,13,55.0,2,18.0,1,12,17,214,216,Australia,1
SPD Smith,36.0,16.0,20.0,38,55.0,2,18.0,1,12,17,214,216,Australia,1
KS Williamson,32.0,20.0,12.0,31,62.0,1,21.0,0,4,14,0,393,New Zealand,1
MJ Guptill,39.0,24.0,15.0,52,62.0,1,21.0,0,4,14,0,393,New Zealand,1
LRPL Taylor,0.0,0.0,0.0,0,62.0,1,21.0,0,4,14,0,393,New Zealand,1
CH Gayle,60.0,56.0,4.0,33,78.0,4,33.0,0,32,14,394,250,West Indies,0
JL Carter,9.0,8.0,1.0,19,78.0,4,33.0,0,32,14,394,250,West Indies,0
DJG Sammy,0.0,0.0,0.0,0,78.0,4,33.0,0,32,14,394,250,West Indies,0
F du Plessis,20.0,8.0,12.0,42,38.0,2,19.0,0,4,9,0,281,South Africa,0
RR Rossouw,13.0,4.0,9.0,17,38.0,2,19.0,0,4,9,0,281,South Africa,0
MJ Guptill,26.0,14.0,12.0,33,82.0,2,25.0,0,16,14,282,299,New Zealand,1
LRPL Taylor,16.0,8.0,8.0,21,82.0,2,25.0,0,16,14,282,299,New Zealand,1
GD Elliott,0.0,0.0,0.0,0,82.0,2,25.0,0,16,14,282,299,New Zealand,1
SPD Smith,43.0,24.0,19.0,40,53.0,1,25.0,0,8,12,0,328,Australia,1
AJ Finch,23.0,8.0,15.0,45,53.0,1,25.0,0,8,12,0,328,Australia,1
RG Sharma,24.0,10.0,14.0,38,51.0,0,19.0,1,6,12,329,233,India,0
V Kohli,1.0,0.0,1.0,12,51.0,0,19.0,1,6,12,329,233,India,0
AM Rahane,0.0,0.0,0.0,0,51.0,0,19.0,1,6,12,329,233,India,0
SK Raina,0.0,0.0,0.0,0,51.0,0,19.0,1,6,12,329,233,India,0
LRPL Taylor,10.0,4.0,6.0,13,25.0,1,16.0,2,0,19,0,183,New Zealand,0
GD Elliott,4.0,0.0,4.0,7,25.0,1,16.0,2,0,19,0,183,New Zealand,0
SPD Smith,17.0,4.0,13.0,30,52.0,1,13.0,1,12,14,184,186,Australia,1
MJ Clarke,3.0,0.0,3.0,10,52.0,1,13.0,1,12,14,184,186,Australia,1
Mohammad Hafeez,18.0,8.0,10.0,26,45.0,1,28.0,0,18,16,0,322,Pakistan,0
Sharjeel Khan,44.0,34.0,10.0,42,45.0,1,28.0,0,18,16,0,322,Pakistan,0
KC Sangakkara,2.0,0.0,2.0,6,51.0,0,29.0,1,0,17,323,311,Sri Lanka,0
MDKJ Perera,48.0,22.0,26.0,41,51.0,0,29.0,1,0,17,323,311,Sri Lanka,0
Ahmed Shehzad,27.0,4.0,23.0,47,38.0,1,16.0,0,8,15,0,284,Pakistan,0
Mohammad Hafeez,20.0,8.0,12.0,39,38.0,1,16.0,0,8,15,0,284,Pakistan,0
LD Chandimal,0.0,0.0,0.0,0,50.0,1,14.0,1,0,15,285,287,Sri Lanka,0
KC Sangakkara,8.0,4.0,4.0,18,50.0,1,14.0,1,0,15,285,287,Sri Lanka,0
Ahmed Shehzad,37.0,22.0,15.0,45,34.0,1,24.0,0,10,15,0,326,Pakistan,0
Mohammad Hafeez,19.0,4.0,15.0,35,34.0,1,24.0,0,10,15,0,326,Pakistan,0
TM Dilshan,40.0,28.0,12.0,40,46.0,3,24.0,0,0,17,327,213,Sri Lanka,0
LD Chandimal,9.0,0.0,9.0,20,46.0,3,24.0,0,0,17,327,213,Sri Lanka,0
KC Sangakkara,30.0,12.0,18.0,36,50.0,3,24.0,0,8,15,0,225,Sri Lanka,0
SMA Priyanjan,23.0,16.0,7.0,27,50.0,3,24.0,0,8,15,0,225,Sri Lanka,0
Ahmed Shehzad,34.0,16.0,18.0,41,56.0,1,39.0,0,10,9,226,226,Pakistan,0
Mohammad Hafeez,48.0,38.0,10.0,33,56.0,1,39.0,0,10,9,226,226,Pakistan,0
Mohammad Hafeez,21.0,8.0,13.0,29,42.0,1,20.0,1,0,17,0,232,Pakistan,0
Sohaib Maqsood,6.0,4.0,2.0,12,42.0,1,20.0,1,0,17,0,232,Pakistan,0
Misbah-ul-Haq,0.0,0.0,0.0,0,42.0,1,20.0,1,0,17,0,232,Pakistan,0
TM Dilshan,28.0,12.0,16.0,39,66.0,0,11.0,1,4,16,233,235,Sri Lanka,0
KC Sangakkara,2.0,0.0,2.0,10,66.0,0,11.0,1,4,16,233,235,Sri Lanka,0
Nasir Jamshed,20.0,8.0,12.0,48,30.0,0,14.0,1,12,12,0,244,Pakistan,0
Mohammad Hafeez,0.0,0.0,0.0,1,30.0,0,14.0,1,12,12,0,244,Pakistan,0
Misbah-ul-Haq,0.0,0.0,0.0,0,30.0,0,14.0,1,12,12,0,244,Pakistan,0
V Sibanda,29.0,16.0,13.0,54,44.0,0,14.0,0,4,19,245,246,Zimbabwe,1
H Masakadza,29.0,16.0,13.0,39,44.0,0,14.0,0,4,19,245,246,Zimbabwe,1
Mohammad Hafeez,22.0,12.0,10.0,31,42.0,1,17.0,1,6,3,0,299,Pakistan,0
Misbah-ul-Haq,0.0,0.0,0.0,5,42.0,1,17.0,1,6,3,0,299,Pakistan,0
BRM Taylor,27.0,14.0,13.0,30,41.0,2,20.0,1,4,20,300,209,Zimbabwe,1
SC Williams,0.0,0.0,0.0,0,41.0,2,20.0,1,4,20,300,209,Zimbabwe,1
Nasir Jamshed,38.0,18.0,20.0,49,33.0,0,27.0,0,0,9,0,260,Pakistan,0
Mohammad Hafeez,0.0,0.0,0.0,0,33.0,0,27.0,0,0,9,0,260,Pakistan,0
Ahmed Shehzad,22.0,8.0,14.0,46,33.0,0,27.0,0,0,9,0,260,Pakistan,0
Sikandar Raza,4.0,0.0,4.0,10,36.0,1,21.0,2,4,10,261,152,Zimbabwe,1
SC Williams,0.0,0.0,0.0,1,36.0,1,21.0,2,4,10,261,152,Zimbabwe,1
MN Waller,0.0,0.0,0.0,0,36.0,1,21.0,2,4,10,261,152,Zimbabwe,1
E Chigumbura,0.0,0.0,0.0,0,36.0,1,21.0,2,4,10,261,152,Zimbabwe,1
CJ Anderson,11.0,8.0,3.0,14,18.0,3,31.0,1,4,10,0,156,New Zealand,1
BB McCullum,25.0,14.0,11.0,22,18.0,3,31.0,1,4,10,0,156,New Zealand,1
L Ronchi,0.0,0.0,0.0,0,18.0,3,31.0,1,4,10,0,156,New Zealand,1
JDS Neesham,0.0,0.0,0.0,0,18.0,3,31.0,1,4,10,0,156,New Zealand,1
N Deonarine,2.0,0.0,2.0,11,42.0,3,18.0,1,10,9,157,157,West Indies,0
LMP Simmons,19.0,12.0,7.0,30,42.0,3,18.0,1,10,9,157,157,West Indies,0
D Ramdin,0.0,0.0,0.0,0,42.0,3,18.0,1,10,9,157,157,West Indies,0
CJ Anderson,84.0,74.0,10.0,30,104.0,3,89.0,0,64,16,0,283,New Zealand,1
JD Ryder,66.0,48.0,18.0,35,104.0,3,89.0,0,64,16,0,283,New Zealand,1
N Deonarine,5.0,0.0,5.0,13,46.0,3,22.0,1,24,14,284,124,West Indies,0
DJ Bravo,32.0,12.0,20.0,38,46.0,3,22.0,1,24,14,284,124,West Indies,0
D Ramdin,0.0,0.0,0.0,0,46.0,3,22.0,1,24,14,284,124,West Indies,0
KS Williamson,1.0,0.0,1.0,4,37.0,0,18.0,1,6,16,0,285,New Zealand,1
MJ Guptill,7.0,0.0,7.0,39,37.0,0,18.0,1,6,16,0,285,New Zealand,1
DJ Bravo,2.0,0.0,2.0,2,39.0,2,24.0,1,0,12,286,134,West Indies,0
LMP Simmons,37.0,24.0,13.0,30,39.0,2,24.0,1,0,12,286,134,West Indies,0
J Charles,26.0,16.0,10.0,34,80.0,0,22.0,1,4,17,0,363,West Indies,0
KA Edwards,3.0,0.0,3.0,13,80.0,0,22.0,1,4,17,0,363,West Indies,0
LMP Simmons,0.0,0.0,0.0,0,80.0,0,22.0,1,4,17,0,363,West Indies,0
L Ronchi,1.0,0.0,1.0,1,47.0,3,22.0,2,12,13,364,160,New Zealand,1
CJ Anderson,14.0,8.0,6.0,14,47.0,3,22.0,2,12,13,364,160,New Zealand,1
NL McCullum,0.0,0.0,0.0,0,47.0,3,22.0,2,12,13,364,160,New Zealand,1
KS Williamson,17.0,4.0,13.0,34,33.0,2,22.0,0,12,18,0,292,New Zealand,1
LRPL Taylor,12.0,4.0,8.0,18,33.0,2,22.0,0,12,18,0,292,New Zealand,1
S Dhawan,29.0,12.0,17.0,38,37.0,1,20.0,0,0,15,293,268,India,0
V Kohli,25.0,16.0,9.0,31,37.0,1,20.0,0,0,15,293,268,India,0
AM Rahane,0.0,0.0,0.0,0,37.0,1,20.0,0,0,15,293,268,India,0
MJ Guptill,29.0,18.0,11.0,45,52.0,1,31.0,0,8,14,0,271,New Zealand,1
KS Williamson,34.0,16.0,18.0,35,52.0,1,31.0,0,8,14,0,271,New Zealand,1
V Kohli,27.0,18.0,9.0,21,36.0,2,26.0,0,16,21,272,277,India,0
AM Rahane,3.0,0.0,3.0,13,36.0,2,26.0,0,16,21,272,277,India,0
KS Williamson,13.0,0.0,13.0,28,42.0,1,19.0,0,4,17,0,314,New Zealand,1
MJ Guptill,28.0,12.0,16.0,53,42.0,1,19.0,0,4,17,0,314,New Zealand,1
SK Raina,1.0,0.0,1.0,1,66.0,1,9.0,2,14,5,315,314,India,0
AM Rahane,1.0,0.0,1.0,6,66.0,1,9.0,2,14,5,315,314,India,0
MS Dhoni,0.0,0.0,0.0,0,66.0,1,9.0,2,14,5,315,314,India,0
RG Sharma,25.0,12.0,13.0,45,26.0,2,20.0,0,4,8,0,278,India,0
AT Rayudu,16.0,12.0,4.0,27,26.0,2,20.0,0,4,8,0,278,India,0
LRPL Taylor,15.0,8.0,7.0,18,65.0,2,14.0,0,4,12,279,280,New Zealand,1
KS Williamson,10.0,4.0,6.0,27,65.0,2,14.0,0,4,12,279,280,New Zealand,1
KS Williamson,6.0,0.0,6.0,16,28.0,1,23.0,1,8,19,0,303,New Zealand,1
LRPL Taylor,12.0,8.0,4.0,15,28.0,1,23.0,1,8,19,0,303,New Zealand,1
AT Rayudu,3.0,0.0,3.0,7,20.0,2,14.0,1,16,8,304,216,India,0
V Kohli,16.0,4.0,12.0,32,20.0,2,14.0,1,16,8,304,216,India,0
AM Rahane,16.0,8.0,8.0,23,23.0,2,33.0,0,12,16,0,304,India,0
RG Sharma,29.0,18.0,11.0,46,23.0,2,33.0,0,12,16,0,304,India,0
AD Hales,36.0,20.0,16.0,46,49.0,0,11.0,3,8,7,305,161,England,1
EJG Morgan,0.0,0.0,0.0,5,49.0,0,11.0,3,8,7,305,161,England,1
AD Hales,40.0,20.0,20.0,42,47.0,0,24.0,0,4,14,0,227,England,1
AN Cook,31.0,12.0,19.0,48,47.0,0,24.0,0,4,14,0,227,England,1
IR Bell,0.0,0.0,0.0,0,47.0,0,24.0,0,4,14,0,227,England,1
AM Rahane,42.0,30.0,12.0,50,40.0,1,32.0,0,0,16,228,228,India,0
V Kohli,14.0,6.0,8.0,18,40.0,1,32.0,0,0,16,228,228,India,0
AT Rayudu,0.0,0.0,0.0,0,40.0,1,32.0,0,0,16,228,228,India,0
JE Root,12.0,8.0,4.0,25,22.0,3,15.0,0,8,11,0,206,England,1
EJG Morgan,3.0,0.0,3.0,22,22.0,3,15.0,0,8,11,0,206,England,1
S Dhawan,33.0,24.0,9.0,39,56.0,0,21.0,0,20,12,207,212,India,0
AM Rahane,44.0,30.0,14.0,53,56.0,0,21.0,0,20,12,207,212,India,0
AN Cook,37.0,24.0,13.0,49,47.0,2,25.0,0,0,16,0,294,England,1
JE Root,22.0,20.0,2.0,26,47.0,2,25.0,0,0,16,0,294,England,1
SK Raina,1.0,0.0,1.0,2,36.0,2,16.0,1,10,17,295,253,India,0
AT Rayudu,7.0,0.0,7.0,20,36.0,2,16.0,1,10,17,295,253,India,0
GS Ballance,22.0,12.0,10.0,31,38.0,1,31.0,0,8,21,0,247,England,1
IR Bell,36.0,18.0,18.0,36,38.0,1,31.0,0,8,21,0,247,England,1
AD Mathews,1.0,0.0,1.0,5,40.0,2,20.0,1,20,16,248,144,Sri Lanka,0
DPMD Jayawardene,18.0,4.0,14.0,30,40.0,2,20.0,1,20,16,248,144,Sri Lanka,0
LD Chandimal,0.0,0.0,0.0,0,40.0,2,20.0,1,20,16,248,144,Sri Lanka,0
TM Dilshan,28.0,8.0,20.0,35,29.0,1,17.0,0,4,18,0,256,Sri Lanka,0
KC Sangakkara,8.0,4.0,4.0,21,29.0,1,17.0,0,4,18,0,256,Sri Lanka,0
EJG Morgan,11.0,4.0,7.0,33,26.0,4,15.0,1,12,8,257,99,England,1
JC Buttler,0.0,0.0,0.0,0,26.0,4,15.0,1,12,8,257,99,England,1
CJ Jordan,0.0,0.0,0.0,0,26.0,4,15.0,1,12,8,257,99,England,1
JC Tredwell,0.0,0.0,0.0,0,26.0,4,15.0,1,12,8,257,99,England,1
DPMD Jayawardene,10.0,4.0,6.0,27,24.0,2,14.0,1,8,8,0,67,Sri Lanka,0
LD Chandimal,6.0,0.0,6.0,14,24.0,2,14.0,1,8,8,0,67,Sri Lanka,0
AD Mathews,0.0,0.0,0.0,0,24.0,2,14.0,1,8,8,0,67,Sri Lanka,0
SMA Priyanjan,0.0,0.0,0.0,0,24.0,2,14.0,1,8,8,0,67,Sri Lanka,0
KMDN Kulasekara,0.0,0.0,0.0,0,24.0,2,14.0,1,8,8,0,67,Sri Lanka,0
TM Dilshan,35.0,12.0,23.0,51,42.0,1,20.0,0,24,11,0,300,Sri Lanka,0
KC Sangakkara,8.0,0.0,8.0,27,42.0,1,20.0,0,24,11,0,300,Sri Lanka,0
GS Ballance,25.0,8.0,17.0,44,29.0,2,24.0,0,0,22,301,293,England,1
JE Root,20.0,4.0,16.0,33,29.0,2,24.0,0,0,22,301,293,England,1
AN Cook,34.0,12.0,22.0,50,45.0,0,26.0,1,0,22,0,219,England,1
GS Ballance,0.0,0.0,0.0,0,45.0,0,26.0,1,0,22,0,219,England,1
DPMD Jayawardene,3.0,0.0,3.0,9,47.0,2,8.0,1,4,9,220,222,Sri Lanka,0
HDRL Thirimanne,3.0,0.0,3.0,16,47.0,2,8.0,1,4,9,220,222,Sri Lanka,0
Mushfiqur Rahim,30.0,18.0,12.0,41,30.0,3,19.0,0,12,12,0,265,Bangladesh,1
Naeem Islam,1.0,0.0,1.0,24,30.0,3,19.0,0,12,12,0,265,Bangladesh,1
LRPL Taylor,8.0,8.0,0.0,7,36.0,1,20.0,1,14,9,266,162,New Zealand,0
GD Elliott,25.0,8.0,17.0,46,36.0,1,20.0,1,14,9,266,162,New Zealand,0
CJ Anderson,0.0,0.0,0.0,0,36.0,1,20.0,1,14,9,266,162,New Zealand,0
Tamim Iqbal,29.0,22.0,7.0,43,30.0,0,21.0,0,8,15,0,247,Bangladesh,1
Shamsur Rahman,22.0,12.0,10.0,49,30.0,0,21.0,0,8,15,0,247,Bangladesh,1
Mominul Haque,0.0,0.0,0.0,0,30.0,0,21.0,0,8,15,0,247,Bangladesh,1
CJ Anderson,5.0,4.0,1.0,8,27.0,1,13.0,2,8,9,248,207,New Zealand,0
LRPL Taylor,1.0,0.0,1.0,3,27.0,1,13.0,2,8,9,248,207,New Zealand,0
TWM Latham,20.0,0.0,20.0,51,52.0,0,15.0,1,12,16,0,307,New Zealand,0
GD Elliott,1.0,0.0,1.0,2,52.0,0,15.0,1,12,16,0,307,New Zealand,0
LRPL Taylor,0.0,0.0,0.0,0,52.0,0,15.0,1,12,16,0,307,New Zealand,0
Mominul Haque,11.0,0.0,11.0,17,63.0,1,31.0,0,20,12,308,309,Bangladesh,1
Shamsur Rahman,61.0,42.0,19.0,57,63.0,1,31.0,0,20,12,308,309,Bangladesh,1
Mushfiqur Rahim,0.0,0.0,0.0,0,63.0,1,31.0,0,20,12,308,309,Bangladesh,1
Naeem Islam,0.0,0.0,0.0,0,63.0,1,31.0,0,20,12,308,309,Bangladesh,1
KC Sangakkara,29.0,12.0,17.0,35,47.0,1,25.0,0,16,17,0,138,Sri Lanka,1
TM Dilshan,39.0,28.0,11.0,50,47.0,1,25.0,0,16,17,0,138,Sri Lanka,1
TWM Latham,61.0,38.0,23.0,49,62.0,3,37.0,1,42,13,139,203,New Zealand,0
L Ronchi,15.0,4.0,11.0,11,62.0,3,37.0,1,42,13,139,203,New Zealand,0
TM Dilshan,41.0,28.0,13.0,41,55.0,0,32.0,2,16,11,0,211,Sri Lanka,1
HDRL Thirimanne,0.0,0.0,0.0,2,55.0,0,32.0,2,16,11,0,211,Sri Lanka,1
AD Mathews,0.0,0.0,0.0,0,55.0,0,32.0,2,16,11,0,211,Sri Lanka,1
LD Chandimal,0.0,0.0,0.0,0,55.0,0,32.0,2,16,11,0,211,Sri Lanka,1
L Ronchi,13.0,8.0,5.0,15,23.0,4,15.0,1,8,19,212,126,New Zealand,0
JDS Neesham,6.0,0.0,6.0,19,23.0,4,15.0,1,8,19,212,126,New Zealand,0
NL McCullum,0.0,0.0,0.0,0,23.0,4,15.0,1,8,19,212,126,New Zealand,0
LMP Simmons,3.0,0.0,3.0,6,62.0,1,18.0,2,8,15,0,211,West Indies,0
DM Bravo,11.0,6.0,5.0,13,62.0,1,18.0,2,8,15,0,211,West Indies,0
RG Sharma,41.0,22.0,19.0,50,50.0,1,31.0,0,16,13,212,212,India,1
V Kohli,35.0,20.0,15.0,38,50.0,1,31.0,0,16,13,212,212,India,1
V Kohli,18.0,0.0,18.0,27,44.0,1,21.0,1,12,15,0,288,India,1
Yuvraj Singh,0.0,0.0,0.0,8,44.0,1,21.0,1,12,15,0,288,India,1
KOA Powell,32.0,20.0,12.0,40,60.0,2,20.0,0,8,14,289,289,West Indies,0
DM Bravo,28.0,20.0,8.0,31,60.0,2,20.0,0,8,14,289,289,West Indies,0
KOA Powell,36.0,20.0,16.0,39,39.0,1,33.0,0,18,6,0,263,West Indies,0
MN Samuels,25.0,12.0,13.0,31,39.0,1,33.0,0,18,6,0,263,West Indies,0
Yuvraj Singh,8.0,4.0,4.0,17,57.0,2,21.0,0,16,12,264,266,India,1
S Dhawan,47.0,36.0,11.0,41,57.0,2,21.0,0,16,12,264,266,India,1
Ahmed Shehzad,21.0,8.0,13.0,46,29.0,0,16.0,0,8,10,0,218,Pakistan,0
Nasir Jamshed,24.0,4.0,20.0,46,29.0,0,16.0,0,8,10,0,218,Pakistan,0
Mohammad Hafeez,0.0,0.0,0.0,0,29.0,0,16.0,0,8,10,0,218,Pakistan,0
Sohaib Maqsood,0.0,0.0,0.0,0,29.0,0,16.0,0,8,10,0,218,Pakistan,0
AB de Villiers,6.0,4.0,2.0,7,51.0,2,19.0,1,0,14,219,195,South Africa,1
JH Kallis,30.0,22.0,8.0,40,51.0,2,19.0,1,0,14,219,195,South Africa,1
JP Duminy,0.0,0.0,0.0,0,51.0,2,19.0,1,0,14,219,195,South Africa,1
Sohaib Maqsood,17.0,8.0,9.0,26,33.0,2,24.0,0,16,14,0,262,Pakistan,0
Ahmed Shehzad,30.0,12.0,18.0,51,33.0,2,24.0,0,16,14,0,262,Pakistan,0
Q de Kock,25.0,8.0,17.0,35,30.0,1,25.0,0,14,17,263,261,South Africa,1
HM Amla,29.0,12.0,17.0,48,30.0,1,25.0,0,14,17,263,261,South Africa,1
Sohaib Maqsood,24.0,16.0,8.0,37,35.0,2,19.0,1,8,8,0,179,Pakistan,0
Misbah-ul-Haq,4.0,0.0,4.0,12,35.0,2,19.0,1,8,8,0,179,Pakistan,0
Umar Akmal,0.0,0.0,0.0,0,35.0,2,19.0,1,8,8,0,179,Pakistan,0
HM Amla,35.0,20.0,15.0,42,49.0,1,20.0,1,4,13,180,181,South Africa,1
JP Duminy,12.0,8.0,4.0,12,49.0,1,20.0,1,4,13,180,181,South Africa,1
AB de Villiers,0.0,0.0,0.0,0,49.0,1,20.0,1,4,13,180,181,South Africa,1
DA Miller,0.0,0.0,0.0,0,49.0,1,20.0,1,4,13,180,181,South Africa,1
KDK Vithanage,0.0,0.0,0.0,0,39.0,2,14.0,3,4,3,0,180,Sri Lanka,0
AD Mathews,3.0,0.0,3.0,11,39.0,2,14.0,3,4,3,0,180,Sri Lanka,0
KMDN Kulasekara,0.0,0.0,0.0,0,39.0,2,14.0,3,4,3,0,180,Sri Lanka,0
NLTC Perera,0.0,0.0,0.0,0,39.0,2,14.0,3,4,3,0,180,Sri Lanka,0
Shamsur Rahman,32.0,10.0,22.0,35,46.0,1,30.0,1,28,8,181,167,Bangladesh,1
Mushfiqur Rahim,0.0,0.0,0.0,2,46.0,1,30.0,1,28,8,181,167,Bangladesh,1
Shakib Al Hasan,0.0,0.0,0.0,0,46.0,1,30.0,1,28,8,181,167,Bangladesh,1
SMA Priyanjan,3.0,0.0,3.0,11,51.0,2,15.0,1,8,8,0,289,Sri Lanka,0
KC Sangakkara,38.0,20.0,18.0,44,51.0,2,15.0,1,8,8,0,289,Sri Lanka,0
Mushfiqur Rahim,5.0,0.0,5.0,6,41.0,1,22.0,2,28,18,290,228,Bangladesh,1
Shakib Al Hasan,1.0,0.0,1.0,4,41.0,1,22.0,2,28,18,290,228,Bangladesh,1
Mominul Haque,29.0,16.0,13.0,32,39.0,1,16.0,0,4,21,0,240,Bangladesh,1
Shamsur Rahman,24.0,8.0,16.0,43,39.0,1,16.0,0,4,21,0,240,Bangladesh,1
Mushfiqur Rahim,0.0,0.0,0.0,0,39.0,1,16.0,0,4,21,0,240,Bangladesh,1
MDKJ Perera,31.0,16.0,15.0,45,42.0,0,16.0,1,0,14,241,246,Sri Lanka,0
KDK Vithanage,9.0,4.0,5.0,14,42.0,0,16.0,1,0,14,241,246,Sri Lanka,0
LD Chandimal,0.0,0.0,0.0,0,42.0,0,16.0,1,0,14,241,246,Sri Lanka,0
NJ O'Brien,6.0,0.0,6.0,11,35.0,1,22.0,1,0,14,0,202,Ireland,0
EC Joyce,22.0,8.0,14.0,42,35.0,1,22.0,1,0,14,0,202,Ireland,0
GC Wilson,0.0,0.0,0.0,0,35.0,1,22.0,1,0,14,0,202,Ireland,0
KOA Powell,35.0,20.0,15.0,43,43.0,0,43.0,0,0,11,203,205,West Indies,1
DR Smith,51.0,38.0,13.0,49,43.0,0,43.0,0,0,11,203,205,West Indies,1
KA Edwards,0.0,0.0,0.0,0,43.0,0,43.0,0,0,11,203,205,West Indies,1
DM Bravo,0.0,0.0,0.0,0,43.0,0,43.0,0,0,11,203,205,West Indies,1
WU Tharanga,20.0,12.0,8.0,41,27.0,2,17.0,0,8,10,0,219,Sri Lanka,0
LD Chandimal,16.0,8.0,8.0,23,27.0,2,17.0,0,8,10,0,219,Sri Lanka,0
AD Mathews,0.0,0.0,0.0,0,27.0,2,17.0,0,8,10,0,219,Sri Lanka,0
NJ O'Brien,30.0,20.0,10.0,24,31.0,2,25.0,0,0,11,220,140,Ireland,1
WTS Porterfield,22.0,16.0,6.0,54,31.0,2,25.0,0,0,11,220,140,Ireland,1
GC Wilson,0.0,0.0,0.0,0,31.0,2,25.0,0,0,11,220,140,Ireland,1
KC Sangakkara,18.0,12.0,6.0,21,38.0,1,26.0,0,12,21,0,296,Sri Lanka,0
HDRL Thirimanne,32.0,16.0,16.0,45,38.0,1,26.0,0,12,21,0,296,Sri Lanka,0
Misbah-ul-Haq,3.0,0.0,3.0,5,54.0,1,24.0,2,4,14,297,284,Pakistan,0
Sohaib Maqsood,3.0,0.0,3.0,7,54.0,1,24.0,2,4,14,297,284,Pakistan,0
Mushfiqur Rahim,5.0,0.0,5.0,12,35.0,1,18.0,1,16,19,0,279,Bangladesh,1
Anamul Haque,18.0,8.0,10.0,39,35.0,1,18.0,1,16,19,0,279,Bangladesh,1
V Kohli,9.0,4.0,5.0,14,36.0,0,22.0,2,18,11,280,280,India,0
AM Rahane,0.0,0.0,0.0,4,36.0,0,22.0,2,18,11,280,280,India,0
S Dhawan,35.0,16.0,19.0,47,37.0,1,25.0,0,8,14,0,264,India,0
V Kohli,14.0,8.0,6.0,15,37.0,1,25.0,0,8,14,0,264,India,0
MDKJ Perera,36.0,18.0,18.0,42,50.0,0,21.0,0,6,14,265,265,Sri Lanka,0
HDRL Thirimanne,35.0,22.0,13.0,48,50.0,0,21.0,0,6,14,265,265,Sri Lanka,0
KC Sangakkara,0.0,0.0,0.0,0,50.0,0,21.0,0,6,14,265,265,Sri Lanka,0
AM Rahane,11.0,8.0,3.0,19,58.0,2,21.0,0,0,9,0,245,India,0
RG Sharma,53.0,40.0,13.0,48,58.0,2,21.0,0,0,9,0,245,India,0
Mohammad Hafeez,14.0,6.0,8.0,16,56.0,0,25.0,2,4,11,246,249,Pakistan,0
Misbah-ul-Haq,0.0,0.0,0.0,0,56.0,0,25.0,2,4,11,246,249,Pakistan,0
Umar Akmal,0.0,0.0,0.0,0,56.0,0,25.0,2,4,11,246,249,Pakistan,0
Imrul Kayes,21.0,8.0,13.0,42,33.0,0,29.0,0,26,10,0,326,Bangladesh,1
Anamul Haque,41.0,28.0,13.0,53,33.0,0,29.0,0,26,10,0,326,Bangladesh,1
Ahmed Shehzad,24.0,12.0,12.0,52,44.0,0,28.0,0,8,10,327,329,Pakistan,0
Mohammad Hafeez,48.0,32.0,16.0,42,44.0,0,28.0,0,8,10,327,329,Pakistan,0
Anamul Haque,26.0,8.0,18.0,40,38.0,0,23.0,0,6,11,0,204,Bangladesh,1
Shamsur Rahman,35.0,24.0,11.0,51,38.0,0,23.0,0,6,11,0,204,Bangladesh,1
Mominul Haque,0.0,0.0,0.0,0,38.0,0,23.0,0,6,11,0,204,Bangladesh,1
Mushfiqur Rahim,0.0,0.0,0.0,0,38.0,0,23.0,0,6,11,0,204,Bangladesh,1
AD Mathews,1.0,0.0,1.0,2,29.0,3,18.0,1,4,11,205,208,Sri Lanka,0
HDRL Thirimanne,20.0,8.0,12.0,38,29.0,3,18.0,1,4,11,205,208,Sri Lanka,0
Misbah-ul-Haq,10.0,4.0,6.0,29,27.0,3,12.0,0,0,15,0,260,Pakistan,0
Fawad Alam,13.0,8.0,5.0,35,27.0,3,12.0,0,0,15,0,260,Pakistan,0
HDRL Thirimanne,32.0,24.0,8.0,36,56.0,0,24.0,2,14,11,261,261,Sri Lanka,0
DPMD Jayawardene,6.0,4.0,2.0,16,56.0,0,24.0,2,14,11,261,261,Sri Lanka,0
HM Amla,50.0,32.0,18.0,52,52.0,2,24.0,0,12,13,0,279,South Africa,1
AB de Villiers,26.0,12.0,14.0,30,52.0,2,24.0,0,12,13,0,279,South Africa,1
