Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Match Index,Batsman,Player Total Runs,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment,Total HR till Segment,Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Home,Segment,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,607,C Kieswetter,0,0,0,0,142,3,39,0,8,21,29,74,136,210,0,272,8,1,9,3.43243,0.135135,26.4324,88.0288,37,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,607,EJG Morgan,31,10,21,34,142,3,39,0,8,21,29,74,136,210,0,272,8,1,9,3.19549,0.233083,30.0526,86.9291,133,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,607,MS Wade,20,4,16,28,146,5,31,0,28,12,40,98,119,217,273,257,9,0,9,1.86275,0.117647,20.3333,78.2642,51,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,607,MJ Clarke,39,16,23,54,146,5,31,0,28,12,40,98,119,217,273,257,9,0,9,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,607,B Lee,0,0,0,0,146,5,31,0,28,12,40,98,119,217,273,257,9,0,9,1.09091,0.0227273,10.8182,81.5068,44,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,607,CJ McKay,0,0,0,0,146,5,31,0,28,12,40,98,119,217,273,257,9,0,9,0.615385,0,6.88462,55.0769,26,3
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,608,DJ Hussey,15,4,11,24,123,4,32,0,8,27,35,76,114,190,0,251,23,0,9,2.54386,0.245614,29.2105,87.8628,57,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,608,GJ Bailey,42,20,22,69,123,4,32,0,8,27,35,76,114,190,0,251,23,0,9,3.34921,0.301587,36.3492,84.658,63,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,608,MS Wade,0,0,0,0,123,4,32,0,8,27,35,76,114,190,0,251,23,0,9,1.86275,0.117647,20.3333,78.2642,51,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,608,EJG Morgan,20,8,12,24,166,3,31,0,16,20,36,102,131,233,252,252,17,1,9,3.19549,0.233083,30.0526,86.9291,133,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,608,RS Bopara,67,28,39,67,166,3,31,0,16,20,36,102,131,233,252,252,17,1,9,2.22115,0.144231,25.1538,75.9361,104,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,609,B Lee,14,8,6,26,109,6,14,0,12,19,31,66,88,154,0,200,6,0,9,1.09091,0.0227273,10.8182,81.5068,44,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,609,DJ Hussey,27,12,15,48,109,6,14,0,12,19,31,66,88,154,0,200,6,0,9,2.54386,0.245614,29.2105,87.8628,57,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,609,IJL Trott,49,16,33,84,135,2,17,0,4,20,24,76,100,176,201,201,6,1,9,3.3871,0.403226,43.7903,75.2494,62,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,609,RS Bopara,5,0,5,19,135,2,17,0,4,20,24,76,100,176,201,201,6,1,9,2.22115,0.144231,25.1538,75.9361,104,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,611,HM Amla,99,40,59,95,163,3,37,0,16,22,38,88,150,238,0,287,6,0,9,5.20168,0.403361,48.7899,86.9292,119,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,611,AB de Villiers,20,4,16,17,163,3,37,0,16,22,38,88,150,238,0,287,6,0,9,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,611,F du Plessis,0,0,0,0,163,3,37,0,16,22,38,88,150,238,0,287,6,0,9,3.45122,0.292683,34.9268,83.135,82,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,611,ST Finn,13,12,1,6,149,8,44,1,0,3,3,86,110,196,288,207,11,1,9,0.583333,0,5.41667,59.633,24,3
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,611,SR Patel,44,24,20,49,149,8,44,1,0,3,3,86,110,196,288,207,11,1,9,2.22727,0.0454545,21.9091,90.6015,22,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,612,RJ Peterson,11,0,11,19,163,6,22,0,8,9,17,72,130,202,0,211,2,0,9,1.62069,0.0344828,15.7931,83.5766,29,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,612,JP Duminy,29,4,25,41,163,6,22,0,8,9,17,72,130,202,0,211,2,0,9,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,612,DW Steyn,0,0,0,0,163,6,22,0,8,9,17,72,130,202,0,211,2,0,9,0.75,0,6.52273,61.588,44,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,612,M Morkel,0,0,0,0,163,6,22,0,8,9,17,72,130,202,0,211,2,0,9,0.6,0,5.28571,72.2656,35,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,612,IJL Trott,62,8,54,105,144,3,32,1,0,14,14,78,112,190,212,212,7,1,9,3.3871,0.403226,43.7903,75.2494,62,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,612,C Kieswetter,9,6,3,10,144,3,32,1,0,14,14,78,112,190,212,212,7,1,9,3.43243,0.135135,26.4324,88.0288,37,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,612,SR Patel,0,0,0,0,144,3,32,1,0,14,14,78,112,190,212,212,7,1,9,2.22727,0.0454545,21.9091,90.6015,22,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,613,CR Woakes,22,12,10,29,131,6,25,1,0,16,16,76,96,172,0,182,9,1,9,1.09375,0,15.1562,76.8621,32,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,613,JC Tredwell,2,0,2,9,131,6,25,1,0,16,16,76,96,172,0,182,9,1,9,0.52,0,6.52,65.9919,25,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,613,JM Anderson,0,0,0,0,131,6,25,1,0,16,16,76,96,172,0,182,9,1,9,0.365385,0,3.92308,52.7132,52,3
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,613,JW Dernbach,0,0,0,0,131,6,25,1,0,16,16,76,96,172,0,182,9,1,9,0.125,0,2.375,47.5,8,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,614,Misbah-ul-Haq,6,0,6,9,164,3,22,3,4,19,23,70,139,209,0,262,8,0,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,614,Sarfraz Ahmed,0,0,0,0,164,3,22,3,4,19,23,70,139,209,0,262,8,0,9,2.04878,0.097561,25.4878,83.9357,41,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,614,Umar Gul,0,0,0,0,164,3,22,3,4,19,23,70,139,209,0,262,8,0,9,0.77193,0,7.14035,68.2886,57,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,614,Nasir Hossain,28,4,24,38,156,5,35,0,14,18,32,94,129,223,263,241,7,1,9,2.75,0.159091,27.0455,79.3863,44,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,614,Shakib Al Hasan,43,12,31,45,156,5,35,0,14,18,32,94,129,223,263,241,7,1,9,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,614,Abdur Razzak,0,0,0,0,156,5,35,0,14,18,32,94,129,223,263,241,7,1,9,0.849315,0.0136986,8.39726,73.8554,73,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,614,Mashrafe Mortaza,0,0,0,0,156,5,35,0,14,18,32,94,129,223,263,241,7,1,9,1.27536,0,11.1594,76.9231,69,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,615,V Kohli,97,24,73,113,171,1,26,0,16,16,32,68,161,229,0,304,12,0,9,4.66456,0.379747,44.9937,88.3325,158,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,615,G Gambhir,94,24,70,112,171,1,26,0,16,16,32,68,161,229,0,304,12,0,9,3.99145,0.333333,37.4701,84.1944,117,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,615,MS Dhoni,0,0,0,0,171,1,26,0,16,16,32,68,161,229,0,304,12,0,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,615,SK Raina,0,0,0,0,171,1,26,0,16,16,32,68,161,229,0,304,12,0,9,3.11111,0.216374,28.9064,91.8944,171,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,615,WU Tharanga,9,4,5,9,192,3,30,4,8,16,24,110,136,246,305,254,8,0,9,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,615,MF Maharoof,10,10,0,7,192,3,30,4,8,16,24,110,136,246,305,254,8,0,9,1.38889,0.0277778,14.3611,81.2893,36,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,615,S Prasanna,0,0,0,0,192,3,30,4,8,16,24,110,136,246,305,254,8,0,9,1.25,0,9.5,78.8382,20,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,616,KC Sangakkara,62,16,46,87,151,4,13,2,6,8,14,62,116,178,0,188,9,0,9,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,616,KMDN Kulasekara,4,4,0,15,151,4,13,2,6,8,14,62,116,178,0,188,9,0,9,1.21,0.04,11.8,80.9328,100,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,616,S Prasanna,0,0,0,0,151,4,13,2,6,8,14,62,116,178,0,188,9,0,9,1.25,0,9.5,78.8382,20,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,616,SL Malinga,0,0,0,0,151,4,13,2,6,8,14,62,116,178,0,188,9,0,9,0.617284,0.0123457,4.97531,74.6296,81,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,617,SR Tendulkar,95,46,49,132,161,1,27,1,24,16,40,102,126,228,0,289,17,0,9,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,617,SK Raina,16,8,8,20,161,1,27,1,24,16,40,102,126,228,0,289,17,0,9,3.11111,0.216374,28.9064,91.8944,171,0
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,617,Shakib Al Hasan,39,24,15,24,156,3,45,0,16,17,33,102,132,234,290,293,10,1,9,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,617,Nasir Hossain,34,16,18,35,156,3,45,0,16,17,33,102,132,234,290,293,10,1,9,2.75,0.159091,27.0455,79.3863,44,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,617,Mushfiqur Rahim,0,0,0,0,156,3,45,0,16,17,33,102,132,234,290,293,10,1,9,2.61111,0.18254,27.7778,75.2526,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,618,Younis Khan,11,4,7,10,211,0,37,2,4,24,28,108,168,276,0,329,11,0,9,2.64655,0.215517,28.5,73.2713,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,618,Umar Akmal,20,12,8,14,211,0,37,2,4,24,28,108,168,276,0,329,11,0,9,2.76842,0.2,27.5053,82.7947,95,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,618,Shahid Afridi,0,0,0,0,211,0,37,2,4,24,28,108,168,276,0,329,11,0,9,2.72917,0.0972222,21.4097,127.766,144,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,618,V Kohli,131,62,69,126,207,2,31,0,34,19,53,144,147,291,330,330,9,0,9,4.66456,0.379747,44.9937,88.3325,158,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,618,RG Sharma,55,22,33,67,207,2,31,0,34,19,53,144,147,291,330,330,9,0,9,3.82836,0.268657,35.9179,83.083,134,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,619,WU Tharanga,24,12,12,27,137,4,27,1,14,15,29,66,127,193,0,232,9,0,9,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,619,MF Maharoof,0,0,0,1,137,4,27,1,14,15,29,66,127,193,0,232,9,0,9,1.38889,0.0277778,14.3611,81.2893,36,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,619,KMDN Kulasekara,0,0,0,0,137,4,27,1,14,15,29,66,127,193,0,232,9,0,9,1.21,0.04,11.8,80.9328,100,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,619,SMSM Senanayake,0,0,0,0,137,4,27,1,14,15,29,66,127,193,0,232,9,0,9,1.0625,0,8.625,87.0662,32,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,620,Shahid Afridi,29,22,7,19,127,6,30,0,8,22,30,82,105,187,0,236,15,0,9,2.72917,0.0972222,21.4097,127.766,144,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,620,Sarfraz Ahmed,5,0,5,17,127,6,30,0,8,22,30,82,105,187,0,236,15,0,9,2.04878,0.097561,25.4878,83.9357,41,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,620,Umar Gul,0,0,0,0,127,6,30,0,8,22,30,82,105,187,0,236,15,0,9,0.77193,0,7.14035,68.2886,57,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,620,Saeed Ajmal,0,0,0,0,127,6,30,0,8,22,30,82,105,187,0,236,15,0,9,0.34375,0,4.60938,58.3004,64,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,620,Shakib Al Hasan,46,20,26,60,127,3,21,0,18,19,37,74,111,185,237,234,5,1,9,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,620,Nasir Hossain,26,4,22,58,127,3,21,0,18,19,37,74,111,185,237,234,5,1,9,2.75,0.159091,27.0455,79.3863,44,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,620,Mushfiqur Rahim,0,0,0,0,127,3,21,0,18,19,37,74,111,185,237,234,5,1,9,2.61111,0.18254,27.7778,75.2526,126,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,620,Mahmudullah,0,0,0,0,127,3,21,0,18,19,37,74,111,185,237,234,5,1,9,2.26531,0.153061,24.4286,70.9544,98,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,621,D Ramdin,9,0,9,19,150,5,9,1,8,9,17,80,96,176,0,211,8,0,9,1.7439,0.097561,19.1951,81.1759,82,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,621,DJG Sammy,0,0,0,7,150,5,9,1,8,9,17,80,96,176,0,211,8,0,9,2.25,0.09,18.25,95.8005,100,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,621,AD Russell,0,0,0,0,150,5,9,1,8,9,17,80,96,176,0,211,8,0,9,3.38095,0.0952381,23.2857,129.536,42,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,621,KAJ Roach,0,0,0,0,150,5,9,1,8,9,17,80,96,176,0,211,8,0,9,0.526316,0,5.68421,50.5855,38,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,621,RG Sharma,61,18,43,84,150,7,13,0,0,15,15,58,120,178,212,213,23,1,9,3.82836,0.268657,35.9179,83.083,134,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,621,R Vinay Kumar,14,4,10,34,150,7,13,0,0,15,15,58,120,178,212,213,23,1,9,0.636364,0,7.72727,57.047,11,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,622,D Ramdin,29,8,21,40,124,4,25,0,20,13,33,78,104,182,0,260,5,0,9,1.7439,0.097561,19.1951,81.1759,82,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,622,KA Pollard,15,6,9,21,124,4,25,0,20,13,33,78,104,182,0,260,5,0,9,2.70513,0.115385,24.5,88.0645,78,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,622,AD Russell,0,0,0,0,124,4,25,0,20,13,33,78,104,182,0,260,5,0,9,3.38095,0.0952381,23.2857,129.536,42,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,622,DJG Sammy,0,0,0,0,124,4,25,0,20,13,33,78,104,182,0,260,5,0,9,2.25,0.09,18.25,95.8005,100,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,622,RG Sharma,86,42,44,94,158,6,31,1,20,10,30,114,105,219,261,244,8,1,9,3.82836,0.268657,35.9179,83.083,134,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,622,R Vinay Kumar,0,0,0,0,158,6,31,1,20,10,30,114,105,219,261,244,8,1,9,0.636364,0,7.72727,57.047,11,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,622,A Mithun,0,0,0,0,158,6,31,1,20,10,30,114,105,219,261,244,8,1,9,2,0,17,89.4737,3,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,622,UT Yadav,0,0,0,0,158,6,31,1,20,10,30,114,105,219,261,244,8,1,9,0.533333,0,3.46667,56.5217,15,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,623,SK Raina,50,20,30,42,253,1,46,0,22,27,49,202,146,348,0,418,12,1,9,3.11111,0.216374,28.9064,91.8944,171,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,623,RA Jadeja,0,0,0,0,253,1,46,0,22,27,49,202,146,348,0,418,12,1,9,2.12941,0.117647,21.7529,82.4342,85,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,623,V Sehwag,182,116,66,137,253,1,46,0,22,27,49,202,146,348,0,418,12,1,9,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,623,RG Sharma,0,0,0,0,253,1,46,0,22,27,49,202,146,348,0,418,12,1,9,3.82836,0.268657,35.9179,83.083,134,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,623,SP Narine,1,0,1,3,171,8,36,1,18,12,30,150,87,237,419,265,4,0,9,1.05882,0,8.55882,76.378,34,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,623,D Ramdin,68,32,36,71,171,8,36,1,18,12,30,150,87,237,419,265,4,0,9,1.7439,0.097561,19.1951,81.1759,82,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,624,V Kohli,62,16,46,66,170,3,33,1,4,23,27,78,152,230,0,267,11,1,9,4.66456,0.379747,44.9937,88.3325,158,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,624,RG Sharma,6,4,2,8,170,3,33,1,4,23,27,78,152,230,0,267,11,1,9,3.82836,0.268657,35.9179,83.083,134,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,624,KA Pollard,97,60,37,95,177,7,21,1,16,6,22,138,82,220,268,233,13,0,9,2.70513,0.115385,24.5,88.0645,78,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,624,KAJ Roach,0,0,0,7,177,7,21,1,16,6,22,138,82,220,268,233,13,0,9,0.526316,0,5.68421,50.5855,38,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,626,Misbah-ul-Haq,35,4,31,51,133,3,41,1,16,14,30,90,114,204,0,262,18,0,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,626,Shoaib Malik,7,4,3,8,133,3,41,1,16,14,30,90,114,204,0,262,18,0,9,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,626,Shahid Afridi,0,0,0,0,133,3,41,1,16,14,30,90,114,204,0,262,18,0,9,2.72917,0.0972222,21.4097,127.766,144,0
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,626,Nasir Hossain,56,28,28,103,86,4,22,0,4,14,18,36,90,126,263,186,13,1,9,2.75,0.159091,27.0455,79.3863,44,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,626,Shakib Al Hasan,34,4,30,91,86,4,22,0,4,14,18,36,90,126,263,186,13,1,9,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,626,Mahmudullah,0,0,0,0,86,4,22,0,4,14,18,36,90,126,263,186,13,1,9,2.26531,0.153061,24.4286,70.9544,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,627,Shahid Afridi,9,4,5,8,117,3,15,2,14,12,26,70,88,158,0,177,16,0,9,2.72917,0.0972222,21.4097,127.766,144,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,627,Umar Akmal,43,14,29,77,117,3,15,2,14,12,26,70,88,158,0,177,16,0,9,2.76842,0.2,27.5053,82.7947,95,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,627,Abdur Rehman,0,0,0,0,117,3,15,2,14,12,26,70,88,158,0,177,16,0,9,0.52381,0,6.04762,55.7018,21,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,627,Sohail Tanvir,0,0,0,0,117,3,15,2,14,12,26,70,88,158,0,177,16,0,9,1.18919,0,9.08108,81.5534,37,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,627,Umar Gul,0,0,0,0,117,3,15,2,14,12,26,70,88,158,0,177,16,0,9,0.77193,0,7.14035,68.2886,57,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,627,Saeed Ajmal,0,0,0,0,117,3,15,2,14,12,26,70,88,158,0,177,16,0,9,0.34375,0,4.60938,58.3004,64,3
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,628,GJ Bailey,22,8,14,40,120,4,15,0,4,19,23,60,98,158,0,204,12,0,9,3.34921,0.301587,36.3492,84.658,63,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,628,MEK Hussey,26,0,26,51,120,4,15,0,4,19,23,60,98,158,0,204,12,0,9,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,628,MS Wade,0,0,0,0,120,4,15,0,4,19,23,60,98,158,0,204,12,0,9,1.86275,0.117647,20.3333,78.2642,51,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,628,DT Christian,0,0,0,0,120,4,15,0,4,19,23,60,98,158,0,204,12,0,9,1.44444,0,15.1111,86.901,18,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,630,MEK Hussey,51,18,33,77,134,3,25,1,8,17,25,60,124,184,0,220,12,0,9,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,630,DJ Hussey,0,0,0,1,134,3,25,1,8,17,25,60,124,184,0,220,12,0,9,2.54386,0.245614,29.2105,87.8628,57,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,630,AD Russell,33,18,15,37,148,6,7,0,12,13,25,96,84,180,221,220,11,1,9,3.38095,0.0952381,23.2857,129.536,42,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,630,CS Baugh,14,0,14,52,148,6,7,0,12,13,25,96,84,180,221,220,11,1,9,1.04545,0,14,60.9901,22,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,630,DJG Sammy,0,0,0,0,148,6,7,0,12,13,25,96,84,180,221,220,11,1,9,2.25,0.09,18.25,95.8005,100,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,631,PJ Forrest,42,20,22,57,179,2,30,2,4,23,27,108,128,236,0,281,8,0,9,2.71429,0.285714,26.2143,63.6049,14,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,631,MEK Hussey,1,0,1,2,179,2,30,2,4,23,27,108,128,236,0,281,8,0,9,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,631,DJ Hussey,0,0,0,0,179,2,30,2,4,23,27,108,128,236,0,281,8,0,9,2.54386,0.245614,29.2105,87.8628,57,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,631,MS Wade,0,0,0,0,179,2,30,2,4,23,27,108,128,236,0,281,8,0,9,1.86275,0.117647,20.3333,78.2642,51,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,631,AD Russell,34,20,14,28,150,7,55,0,8,17,25,138,92,230,282,251,6,1,9,3.38095,0.0952381,23.2857,129.536,42,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,631,DJG Sammy,61,50,11,28,150,7,55,0,8,17,25,138,92,230,282,251,6,1,9,2.25,0.09,18.25,95.8005,100,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,631,SP Narine,0,0,0,0,150,7,55,0,8,17,25,138,92,230,282,251,6,1,9,1.05882,0,8.55882,76.378,34,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,631,KAJ Roach,0,0,0,0,150,7,55,0,8,17,25,138,92,230,282,251,6,1,9,0.526316,0,5.68421,50.5855,38,3
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,637,AM Ellis,6,0,6,19,110,6,14,0,8,18,26,56,94,150,0,190,11,0,9,1,0,12.75,80.9524,12,1
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,637,BJ Watling,34,8,26,73,110,6,14,0,8,18,26,56,94,150,0,190,11,0,9,3,0.263158,27.7895,66.9202,19,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,637,KD Mills,0,0,0,0,110,6,14,0,8,18,26,56,94,150,0,190,11,0,9,1.52542,0.0338983,12.8644,90.7895,59,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,638,MN Samuels,71,26,45,75,193,2,33,1,18,18,36,144,118,262,0,315,20,1,9,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,638,KA Pollard,3,0,3,7,193,2,33,1,18,18,36,144,118,262,0,315,20,1,9,2.70513,0.115385,24.5,88.0645,78,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,638,DJ Bravo,0,0,0,0,193,2,33,1,18,18,36,144,118,262,0,315,20,1,9,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,638,DJG Sammy,0,0,0,0,193,2,33,1,18,18,36,144,118,262,0,315,20,1,9,2.25,0.09,18.25,95.8005,100,0
