Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
Haris Sohail,25,8,17,34,103,3,35,0,0,1,0,Pakistan,0
Misbah-ul-Haq,62,20,42,102,103,3,35,0,4,9,0,Pakistan,0
Umar Akmal,0,0,0,0,103,3,35,0,4,6,0,Pakistan,0
Shahid Afridi,0,0,0,0,103,3,35,0,0,1,0,Pakistan,0
DJ Bravo,2,0,2,8,111,3,23,1,4,7,215,West Indies,1
LMP Simmons,55,28,27,71,111,3,23,1,12,8,215,West Indies,1
LMP Simmons,22,8,14,30,136,4,29,0,18,6,0,West Indies,1
MN Samuels,64,34,30,77,136,4,29,0,8,7,0,West Indies,1
DJG Sammy,0,0,0,0,136,4,29,0,6,1,0,West Indies,1
LMP Simmons,14,10,4,17,118,3,21,1,6,5,0,West Indies,1
MN Samuels,45,14,31,84,118,3,21,1,0,0,0,West Indies,1
DJ Bravo,0,0,0,0,118,3,21,1,8,5,0,West Indies,1
DJG Sammy,0,0,0,0,118,3,21,1,0,0,0,West Indies,1
Umar Akmal,1,0,1,3,138,3,18,1,12,6,230,Pakistan,0
Misbah-ul-Haq,40,18,22,74,138,3,18,1,8,6,230,Pakistan,0
GJ Bailey,54,20,34,61,182,4,39,1,12,9,0,Australia,0
BJ Haddin,8,8,0,7,182,4,39,1,0,2,0,Australia,0
JP Faulkner,0,0,0,0,182,4,39,1,0,4,0,Australia,0
R Ashwin,1,0,1,3,163,5,23,1,0,4,222,India,1
MS Dhoni,18,8,10,21,163,5,23,1,0,1,222,India,1
B Kumar,0,0,0,0,163,5,23,1,4,4,222,India,1
R Vinay Kumar,0,0,0,0,163,5,23,1,0,3,222,India,1
R Ashwin,20,8,12,29,163,6,23,0,4,4,0,India,1
MS Dhoni,60,16,44,87,163,6,23,0,24,7,0,India,1
B Kumar,0,0,0,0,163,6,23,0,0,4,0,India,1
BJ Haddin,23,14,9,13,148,3,42,2,0,1,282,Australia,0
AC Voges,50,20,30,65,148,3,42,2,0,12,282,Australia,0
JP Faulkner,0,0,0,0,148,3,42,2,6,8,282,Australia,0
GJ Bailey,99,52,47,83,209,3,38,1,16,10,0,Australia,0
AC Voges,4,0,4,9,209,3,38,1,12,7,0,Australia,0
V Kohli,62,38,24,41,216,1,35,1,16,7,336,India,1
SK Raina,10,4,6,10,216,1,35,1,4,2,336,India,1
Yuvraj Singh,0,0,0,0,216,1,35,1,0,0,336,India,1
MS Dhoni,0,0,0,0,216,1,35,1,0,7,336,India,1
MS Dhoni,7,0,7,13,198,4,22,0,12,10,0,India,1
RG Sharma,113,62,51,125,198,4,22,0,20,9,0,India,1
JP Faulkner,101,74,27,60,258,8,41,0,6,9,323,Australia,0
CJ McKay,10,8,2,21,258,8,41,0,4,4,323,Australia,0
AB de Villiers,18,4,14,22,182,2,34,0,12,7,0,South Africa,1
Q de Kock,123,80,43,118,182,2,34,0,10,2,0,South Africa,1
JP Duminy,0,0,0,0,182,2,34,0,10,10,0,South Africa,1
MS Dhoni,65,38,27,74,161,7,27,1,0,0,189,India,0
Mohammed Shami,0,0,0,0,161,7,27,1,0,0,189,India,0
HM Amla,92,32,60,108,188,0,22,2,0,8,0,South Africa,1
JP Duminy,9,0,9,12,188,0,22,2,4,7,0,South Africa,1
DA Miller,0,0,0,0,188,0,22,2,0,0,0,South Africa,1
JH Kallis,0,0,0,0,188,0,22,2,0,1,0,South Africa,1
WD Parnell,30,16,14,41,125,8,11,0,10,6,0,South Africa,0
LL Tsotsobe,1,0,1,16,125,8,11,0,10,1,0,South Africa,0
Umar Akmal,17,10,7,15,124,3,26,1,0,1,170,Pakistan,0
Umar Amin,16,8,8,35,124,3,26,1,4,0,170,Pakistan,0
Sohail Tanvir,0,0,0,0,124,3,26,1,0,2,170,Pakistan,0
Shahid Afridi,0,0,0,0,124,3,26,1,4,5,170,Pakistan,0
Wahab Riaz,0,0,0,0,124,3,26,1,0,0,170,Pakistan,0
Mohammad Irfan,0,0,0,0,124,3,26,1,0,0,170,Pakistan,0
Saeed Ajmal,0,0,0,0,124,3,26,1,0,0,170,Pakistan,0
Sohail Tanvir,6,4,2,11,137,4,12,2,0,3,0,Pakistan,0
Shahid Afridi,1,0,1,4,137,4,12,2,8,9,0,Pakistan,0
Wahab Riaz,0,0,0,0,137,4,12,2,0,1,0,Pakistan,0
R McLaren,28,8,20,41,116,7,21,2,0,1,139,South Africa,0
Imran Tahir,3,0,3,9,116,7,21,2,0,0,139,South Africa,0
AB de Villiers,30,8,22,38,158,2,33,0,0,0,0,South Africa,0
Q de Kock,105,38,67,129,158,2,33,0,4,3,0,South Africa,0
DA Miller,0,0,0,0,158,2,33,0,0,5,0,South Africa,0
JP Duminy,0,0,0,0,158,2,33,0,0,3,0,South Africa,0
R McLaren,0,0,0,0,158,2,33,0,4,2,0,South Africa,0
Misbah-ul-Haq,52,22,30,61,157,3,30,2,0,11,231,Pakistan,0
Umar Akmal,1,0,1,1,157,3,30,2,8,12,231,Pakistan,0
R McLaren,1,0,1,4,126,4,20,1,8,3,0,South Africa,0
AB de Villiers,45,4,41,69,126,4,20,1,20,10,0,South Africa,0
CJ Anderson,18,10,8,19,188,4,30,0,8,9,0,New Zealand,1
GD Elliott,15,4,11,22,188,4,30,0,4,10,0,New Zealand,1
L Ronchi,0,0,0,0,188,4,30,0,8,1,0,New Zealand,1
AD Mathews,45,20,25,52,174,6,28,1,0,1,223,Sri Lanka,0
HMRKB Herath,1,0,1,3,174,6,28,1,8,3,223,Sri Lanka,0
SL Malinga,0,0,0,0,174,6,28,1,0,0,223,Sri Lanka,0
RAS Lakmal,0,0,0,0,174,6,28,1,0,4,223,Sri Lanka,0
GJ Maxwell,13,4,9,9,191,3,42,2,16,7,0,Australia,1
MR Marsh,3,0,3,6,191,3,42,2,12,8,0,Australia,1
JM Anderson,3,0,3,5,174,6,32,3,4,1,216,England,0
JWA Taylor,94,52,42,87,174,6,32,3,4,0,216,England,0
JP Duminy,50,8,42,70,143,4,38,0,16,10,0,South Africa,0
DA Miller,64,26,38,64,143,4,38,0,10,12,0,South Africa,0
E Chigumbura,8,6,2,3,188,3,27,2,0,0,256,Zimbabwe,0
CR Ervine,10,6,4,15,188,3,27,2,0,3,256,Zimbabwe,0
SF Mire,0,0,0,0,188,3,27,2,14,5,256,Zimbabwe,0
T Panyangara,0,0,0,0,188,3,27,2,4,0,256,Zimbabwe,0
V Kohli,94,28,66,114,188,2,24,0,4,9,0,India,0
SK Raina,30,10,20,32,188,2,24,0,28,14,0,India,0
Yasir Shah,6,0,6,11,146,7,38,0,4,3,213,Pakistan,0
Misbah-ul-Haq,63,30,33,71,146,7,38,0,12,1,213,Pakistan,0
Sohail Khan,0,0,0,0,146,7,38,0,4,0,213,Pakistan,0
DJG Sammy,62,38,24,56,134,5,41,0,22,5,0,West Indies,0
LMP Simmons,37,18,19,50,134,5,41,0,24,8,0,West Indies,0
AD Russell,0,0,0,0,134,5,41,0,0,1,0,West Indies,0
NJ O'Brien,63,36,27,44,221,2,49,1,8,7,295,Ireland,0
A Balbirnie,8,8,0,4,221,2,49,1,0,1,295,Ireland,0
GC Wilson,0,0,0,0,221,2,49,1,0,1,295,Ireland,0
KJ O'Brien,0,0,0,0,221,2,49,1,0,0,295,Ireland,0
JF Mooney,0,0,0,0,221,2,49,1,0,1,295,Ireland,0
LMP Simmons,20,10,10,26,155,4,30,1,18,6,0,West Indies,0
DJG Sammy,0,0,0,0,155,4,30,1,4,6,0,West Indies,0
S Dhawan,126,70,56,139,177,2,44,0,6,5,0,India,0
AM Rahane,49,28,21,39,177,2,44,0,12,12,0,India,0
SK Raina,0,0,0,0,177,2,44,0,4,2,0,India,0
WD Parnell,16,4,12,27,150,7,19,2,0,1,171,South Africa,0
Imran Tahir,8,4,4,9,150,7,19,2,0,0,171,South Africa,0
MN Samuels,72,24,48,125,155,1,51,0,8,11,0,West Indies,0
CH Gayle,134,72,62,123,155,1,51,0,50,6,0,West Indies,0
E Chigumbura,19,10,9,18,219,6,23,2,0,2,265,Zimbabwe,0
TL Chatara,2,0,2,5,219,6,23,2,4,10,265,Zimbabwe,0
T Kamungozi,0,0,0,0,219,6,23,2,4,2,265,Zimbabwe,0
KC Sangakkara,56,32,24,50,172,1,34,0,14,13,0,Sri Lanka,0
TM Dilshan,98,40,58,114,172,1,34,0,20,9,0,Sri Lanka,0
Mushfiqur Rahim,32,10,22,39,169,6,21,0,4,0,226,Bangladesh,0
Mashrafe Mortaza,0,0,0,0,169,6,21,0,4,3,226,Bangladesh,0
Sabbir Rahman,29,12,17,36,169,6,21,0,12,5,226,Bangladesh,0
Rubel Hossain,0,0,0,0,169,6,21,0,0,0,226,Bangladesh,0
JE Root,78,32,46,85,147,4,40,0,36,6,0,England,0
JWA Taylor,12,4,8,16,147,4,40,0,6,6,0,England,0
HDRL Thirimanne,104,46,58,121,191,1,50,0,4,14,301,Sri Lanka,0
KC Sangakkara,93,48,45,65,191,1,50,0,8,12,301,Sri Lanka,0
Misbah-ul-Haq,62,12,50,110,124,5,25,1,0,10,0,Pakistan,0
Wahab Riaz,5,0,5,8,124,5,25,1,8,8,0,Pakistan,0
E Chigumbura,0,0,0,3,144,5,9,3,8,12,197,Zimbabwe,0
T Panyangara,2,0,2,3,144,5,9,3,0,4,197,Zimbabwe,0
HM Amla,148,80,68,126,204,1,68,1,8,3,0,South Africa,0
AB de Villiers,14,10,4,5,204,1,68,1,6,4,0,South Africa,0
DA Miller,0,0,0,0,204,1,68,1,10,11,0,South Africa,0
RR Rossouw,0,0,0,0,204,1,68,1,12,12,0,South Africa,0
GH Dockrell,14,6,8,38,157,7,17,1,4,7,199,Ireland,0
MC Sorensen,11,8,3,12,157,7,17,1,10,1,199,Ireland,0
AR McBrine,0,0,0,0,157,7,17,1,0,2,199,Ireland,0
JO Holder,43,26,17,50,102,7,40,1,8,6,0,West Indies,0
JE Taylor,6,4,2,12,102,7,40,1,0,5,0,West Indies,0
KAJ Roach,0,0,0,0,102,7,40,1,0,0,0,West Indies,0
KJ O'Brien,6,4,2,7,172,2,44,1,12,6,0,Ireland,0
A Balbirnie,59,22,37,59,172,2,44,1,30,3,0,Ireland,0
GC Wilson,0,0,0,0,172,2,44,1,0,2,0,Ireland,0
CR Ervine,3,0,3,8,194,4,41,1,4,4,316,Zimbabwe,0
SC Williams,65,26,39,63,194,4,41,1,14,9,316,Zimbabwe,0
RW Chakabva,0,0,0,0,194,4,41,1,0,9,316,Zimbabwe,0
GJ Maxwell,54,34,20,31,197,4,54,0,30,15,0,Australia,1
SR Watson,24,12,12,17,197,4,54,0,12,8,0,Australia,1
AD Mathews,30,14,16,27,200,4,62,0,0,5,302,Sri Lanka,0
LD Chandimal,46,38,8,21,200,4,62,0,0,6,302,Sri Lanka,0
WU Tharanga,0,0,0,0,200,4,62,0,0,4,302,Sri Lanka,0
NLTC Perera,0,0,0,0,200,4,62,0,8,0,302,Sri Lanka,0
S Prasanna,0,0,0,0,200,4,62,0,4,5,302,Sri Lanka,0
SMSM Senanayake,0,0,0,0,200,4,62,0,0,1,302,Sri Lanka,0
Mushfiqur Rahim,53,16,37,51,154,4,36,0,18,8,0,Bangladesh,0
Mahmudullah,91,36,55,123,154,4,36,0,4,7,0,Bangladesh,0
JC Buttler,30,8,22,32,159,5,20,1,22,11,256,England,0
CR Woakes,10,0,10,17,159,5,20,1,4,11,256,England,0
NJ O'Brien,65,40,25,68,165,3,40,2,6,4,0,Ireland,0
GC Wilson,4,4,0,3,165,3,40,2,0,2,0,Ireland,0
SR Thompson,0,0,0,0,165,3,40,2,0,2,0,Ireland,0
JF Mooney,0,0,0,0,165,3,40,2,0,1,0,Ireland,0
GH Dockrell,0,0,0,0,165,3,40,2,6,0,0,Ireland,0
Mahmudullah,75,34,41,90,158,4,22,1,10,10,0,Bangladesh,0
Sabbir Rahman,1,0,1,3,158,4,22,1,22,4,0,Bangladesh,0
LRPL Taylor,55,20,35,93,189,3,19,1,0,1,286,New Zealand,1
CJ Anderson,0,0,0,4,189,3,19,1,20,5,286,New Zealand,1
L Ronchi,0,0,0,0,189,3,19,1,8,1,286,New Zealand,1
DL Vettori,0,0,0,0,189,3,19,1,0,1,286,New Zealand,1
GC Wilson,29,8,21,36,149,4,31,1,0,0,0,Ireland,0
SR Thompson,0,0,0,0,149,4,31,1,4,8,0,Ireland,0
KJ O'Brien,0,0,0,2,149,4,31,1,0,3,0,Ireland,0
JF Mooney,0,0,0,0,149,4,31,1,0,2,0,Ireland,0
Umar Akmal,0,0,0,4,169,2,29,1,12,4,227,Pakistan,0
Sarfraz Ahmed,93,20,73,117,169,2,29,1,0,4,227,Pakistan,0
SK Raina,48,26,22,44,142,3,49,0,8,9,0,India,0
RG Sharma,91,42,49,103,142,3,49,0,8,13,0,India,0
MS Dhoni,0,0,0,0,142,3,49,0,0,1,0,India,0
Nasir Hossain,16,8,8,18,131,5,29,1,16,3,184,Bangladesh,0
Sabbir Rahman,27,8,19,34,131,5,29,1,0,3,184,Bangladesh,0
Mashrafe Mortaza,0,0,0,0,131,5,29,1,0,1,184,Bangladesh,0
Rubel Hossain,0,0,0,0,131,5,29,1,0,0,184,Bangladesh,0
Wahab Riaz,11,4,7,16,152,6,20,0,4,1,0,Pakistan,0
Sohaib Maqsood,28,4,24,40,152,6,20,0,0,1,0,Pakistan,0
Ehsan Adil,0,0,0,0,152,6,20,0,0,3,0,Pakistan,0
Sohail Khan,0,0,0,0,152,6,20,0,0,4,0,Pakistan,0
Rahat Ali,0,0,0,0,152,6,20,0,0,1,0,Pakistan,0
MJ Guptill,145,86,59,132,181,2,53,1,34,9,0,New Zealand,1
CJ Anderson,2,0,2,6,181,2,53,1,10,3,0,New Zealand,1
GD Elliott,0,0,0,0,181,2,53,1,4,6,0,New Zealand,1
DA Miller,20,16,4,8,173,3,55,1,26,3,0,South Africa,0
AB de Villiers,63,38,25,42,173,3,55,1,0,2,0,South Africa,0
JP Duminy,0,0,0,0,173,3,55,1,4,4,0,South Africa,0
L Ronchi,8,4,4,6,221,4,37,1,0,0,287,New Zealand,1
GD Elliott,63,36,27,63,221,4,37,1,10,11,287,New Zealand,1
DL Vettori,0,0,0,0,221,4,37,1,4,3,287,New Zealand,1
SR Watson,2,0,2,6,195,2,31,2,6,8,0,Australia,1
MJ Clarke,3,0,3,5,195,2,31,2,4,3,0,Australia,1
JP Faulkner,0,0,0,0,195,2,31,2,8,2,0,Australia,1
RA Jadeja,9,4,5,11,159,4,23,1,4,3,219,India,0
MS Dhoni,42,12,30,49,159,4,23,1,12,11,219,India,0
R Ashwin,0,0,0,0,159,4,23,1,0,5,219,India,0
Sohaib Maqsood,49,16,33,55,172,2,37,0,16,8,0,Pakistan,0
Mohammad Hafeez,88,36,52,104,172,2,37,0,10,7,0,Pakistan,0
Shahid Afridi,0,0,0,0,172,2,37,0,4,3,0,Pakistan,0
NLTC Perera,0,0,0,0,172,4,32,1,4,2,296,Sri Lanka,0
AD Mathews,31,14,17,31,172,4,32,1,0,0,296,Sri Lanka,0
SMSM Senanayake,0,0,0,0,172,4,32,1,20,4,296,Sri Lanka,0
S Prasanna,0,0,0,0,172,4,32,1,10,4,296,Sri Lanka,0
Ahmed Shehzad,99,24,75,123,152,3,31,0,8,17,0,Pakistan,0
Misbah-ul-Haq,27,4,23,37,152,3,31,0,6,8,0,Pakistan,0
KMDN Kulasekara,15,10,5,17,165,4,24,1,14,3,271,Sri Lanka,0
AD Mathews,11,4,7,13,165,4,24,1,0,14,271,Sri Lanka,0
S Prasanna,0,0,0,0,165,4,24,1,4,2,271,Sri Lanka,0
FDM Karunaratne,0,0,0,0,165,4,24,1,0,2,271,Sri Lanka,0
Mohammad Hafeez,89,28,61,111,167,2,38,1,16,9,0,Pakistan,0
Misbah-ul-Haq,12,4,8,9,167,2,38,1,20,8,0,Pakistan,0
SMSM Senanayake,2,0,2,5,165,7,26,2,0,2,209,Sri Lanka,0
SL Malinga,4,4,0,6,165,7,26,2,12,3,209,Sri Lanka,0
AD Mathews,32,14,18,36,157,4,23,2,0,6,0,Sri Lanka,0
KDK Vithanage,1,0,1,3,157,4,23,2,8,6,0,Sri Lanka,0
SMSM Senanayake,0,0,0,0,157,4,23,2,0,0,0,Sri Lanka,0
RAS Lakmal,0,0,0,0,157,4,23,2,0,0,0,Sri Lanka,0
Mohammad Hafeez,113,60,53,113,184,2,31,0,0,0,217,Pakistan,0
Sohaib Maqsood,45,22,23,55,184,2,31,0,0,1,217,Pakistan,0
Anwar Ali,4,0,4,5,129,4,29,2,0,11,0,Pakistan,0
Abdur Rehman,0,0,0,3,129,4,29,2,0,1,0,Pakistan,0
Umar Gul,0,0,0,0,129,4,29,2,4,3,0,Pakistan,0
AD Mathews,8,0,8,30,141,4,16,0,0,0,224,Sri Lanka,0
KDK Vithanage,0,0,0,0,141,4,16,0,8,6,224,Sri Lanka,0
LD Chandimal,34,0,34,47,141,4,16,0,0,9,224,Sri Lanka,0
SMSM Senanayake,0,0,0,0,141,4,16,0,0,3,224,Sri Lanka,0
Misbah-ul-Haq,49,8,41,61,154,2,22,2,0,7,0,Pakistan,0
Shahid Afridi,5,4,1,7,154,2,22,2,4,2,0,Pakistan,0
Haris Sohail,0,0,0,0,154,2,22,2,0,2,0,Pakistan,0
Sarfraz Ahmed,0,0,0,0,154,2,22,2,0,2,0,Pakistan,0
T Maruma,3,0,3,12,158,1,16,1,10,5,240,Zimbabwe,1
BRM Taylor,32,16,16,42,158,1,16,1,0,7,240,Zimbabwe,1
SC Williams,0,0,0,0,158,1,16,1,4,8,240,Zimbabwe,1
Umar Amin,50,22,28,63,136,3,43,0,4,5,0,Pakistan,0
Mohammad Hafeez,89,46,43,105,136,3,43,0,4,10,0,Pakistan,0
Shahid Afridi,0,0,0,0,136,3,43,0,10,4,0,Pakistan,0
P Utseya,1,0,1,1,168,4,23,3,0,2,199,Zimbabwe,1
T Panyangara,0,0,0,3,168,4,23,3,0,3,199,Zimbabwe,1
TL Chatara,0,0,0,0,168,4,23,3,0,2,199,Zimbabwe,1
BV Vitori,0,0,0,0,168,4,23,3,0,0,199,Zimbabwe,1
Umar Amin,29,12,17,23,122,2,35,0,4,0,0,Pakistan,0
Shahid Afridi,0,0,0,0,122,2,35,0,0,7,0,Pakistan,0
Misbah-ul-Haq,24,4,20,55,122,2,35,0,12,15,0,Pakistan,0
Sarfraz Ahmed,0,0,0,0,122,2,35,0,0,1,0,Pakistan,0
MJ McClenaghan,2,0,2,9,122,9,18,0,0,1,0,New Zealand,1
NL McCullum,41,22,19,57,122,9,18,0,4,2,0,New Zealand,1
MJ Guptill,74,24,50,113,151,2,38,0,4,3,0,New Zealand,1
LRPL Taylor,21,8,13,24,151,2,38,0,8,9,0,New Zealand,1
BB McCullum,0,0,0,0,151,2,38,0,10,4,0,New Zealand,1
CJ Anderson,0,0,0,0,151,2,38,0,0,1,0,New Zealand,1
KA Edwards,74,40,34,83,195,3,38,0,32,8,0,West Indies,0
DJ Bravo,46,26,20,57,195,3,38,0,30,5,0,West Indies,0
BB McCullum,28,16,12,19,156,3,40,1,0,2,0,New Zealand,1
CJ Anderson,16,10,6,12,156,3,40,1,20,6,0,New Zealand,1
L Ronchi,0,0,0,0,156,3,40,1,20,6,0,New Zealand,1
MS Dhoni,36,20,16,39,152,4,48,0,0,4,254,India,0
V Kohli,104,46,58,99,152,4,48,0,10,9,254,India,0
RA Jadeja,0,0,0,0,152,4,48,0,0,0,254,India,0
R Ashwin,0,0,0,0,152,4,48,0,0,0,254,India,0
B Kumar,0,0,0,0,152,4,48,0,4,2,254,India,0
NL McCullum,1,0,1,2,183,3,61,3,0,0,0,New Zealand,1
KD Mills,0,0,0,0,183,3,61,3,0,2,0,New Zealand,1
L Ronchi,1,0,1,1,183,3,61,3,14,3,0,New Zealand,1
B Kumar,1,0,1,1,208,4,43,3,8,2,268,India,0
R Ashwin,1,0,1,2,208,4,43,3,4,0,268,India,0
Mohammed Shami,0,0,0,0,208,4,43,3,0,1,268,India,0
I Sharma,0,0,0,0,208,4,43,3,0,1,268,India,0
LRPL Taylor,9,4,5,12,192,3,22,2,4,4,0,New Zealand,1
L Ronchi,1,0,1,5,192,3,22,2,30,7,0,New Zealand,1
NL McCullum,0,0,0,0,192,3,22,2,0,1,0,New Zealand,1
MJ McClenaghan,0,0,0,0,192,3,22,2,0,1,0,New Zealand,1
TG Southee,0,0,0,0,192,3,22,2,0,1,0,New Zealand,1
R Ashwin,45,24,21,33,169,5,51,1,14,6,297,India,0
RA Jadeja,18,14,4,14,169,5,51,1,4,12,297,India,0
MS Dhoni,33,14,19,45,151,5,23,0,4,10,0,India,0
RA Jadeja,15,8,7,24,151,5,23,0,28,3,0,India,0
LRPL Taylor,87,48,39,102,184,3,24,0,12,9,276,New Zealand,1
BB McCullum,7,4,3,14,184,3,24,0,12,6,276,New Zealand,1
MS Dhoni,16,4,12,30,141,4,55,0,12,8,0,India,0
SK Raina,76,52,24,60,141,4,55,0,14,9,0,India,0
JC Buttler,23,4,19,38,145,5,12,1,4,8,0,England,1
CR Woakes,6,0,6,12,145,5,12,1,0,9,0,England,1
SK Raina,42,20,22,41,165,3,33,0,0,0,220,India,0
RA Jadeja,0,0,0,0,165,3,33,0,4,8,220,India,0
AT Rayudu,55,20,35,74,165,3,33,0,4,5,220,India,0
MM Ali,43,24,19,29,112,5,40,1,10,10,0,England,1
CR Woakes,0,0,0,3,112,5,40,1,0,10,0,England,1
JE Root,81,34,47,93,147,4,52,0,24,8,0,England,1
JC Buttler,45,32,13,34,147,4,52,0,0,4,0,England,1
BA Stokes,0,0,0,0,147,4,52,0,4,2,0,England,1
R Ashwin,6,0,6,8,153,5,30,1,4,6,249,India,0
RA Jadeja,33,12,21,35,153,5,30,1,0,11,249,India,0
B Kumar,0,0,0,0,153,5,30,1,0,1,249,India,0
Mohammed Shami,0,0,0,0,153,5,30,1,0,0,249,India,0
UT Yadav,0,0,0,0,153,5,30,1,0,0,249,India,0
SMA Priyanjan,6,0,6,13,133,3,20,1,12,13,0,Sri Lanka,0
AD Mathews,7,0,7,17,133,3,20,1,8,11,0,Sri Lanka,0
KC Sangakkara,107,56,51,103,181,1,23,2,0,5,0,Sri Lanka,0
AD Mathews,0,0,0,3,181,1,23,2,8,7,0,Sri Lanka,0
HDRL Thirimanne,0,0,0,0,181,1,23,2,4,4,0,Sri Lanka,0
RS Bopara,28,0,28,28,152,5,48,0,4,19,284,England,1
JC Buttler,67,44,23,46,152,5,48,0,0,12,284,England,1
CJ Jordan,0,0,0,0,152,5,48,0,0,0,284,England,1
CJ Jordan,4,0,4,15,153,5,15,1,4,10,0,England,1
JC Buttler,17,4,13,19,153,5,15,1,0,4,0,England,1
JC Tredwell,0,0,0,0,153,5,15,1,0,0,0,England,1
HDRL Thirimanne,43,10,33,80,129,3,18,1,0,10,205,Sri Lanka,0
AD Mathews,2,0,2,7,129,3,18,1,4,12,205,Sri Lanka,0
Mahmudullah,4,0,4,9,142,3,33,3,4,11,0,Bangladesh,1
Sohag Gazi,7,4,3,6,142,3,33,3,6,11,0,Bangladesh,1
KD Mills,0,0,0,0,121,6,22,2,6,8,191,New Zealand,0
NL McCullum,5,0,5,9,121,6,22,2,6,7,191,New Zealand,0
LRPL Taylor,46,8,38,62,157,3,48,0,0,5,0,New Zealand,0
C Munro,67,32,35,62,157,3,48,0,8,10,0,New Zealand,0
CJ Anderson,0,0,0,0,157,3,48,0,0,1,0,New Zealand,0
L Ronchi,0,0,0,0,157,3,48,0,0,1,0,New Zealand,0
Naeem Islam,55,20,35,65,197,4,27,0,0,8,287,Bangladesh,1
Nasir Hossain,17,8,9,15,197,4,27,0,8,4,287,Bangladesh,1
Mahmudullah,0,0,0,0,197,4,27,0,4,4,287,Bangladesh,1
DJG Sammy,2,0,2,7,158,5,27,2,0,3,0,West Indies,0
JO Holder,1,0,1,3,158,5,27,2,8,4,0,West Indies,0
SP Narine,0,0,0,0,158,5,27,2,0,0,0,West Indies,0
MS Dhoni,3,0,3,11,185,3,15,2,6,4,0,India,1
RA Jadeja,0,0,0,0,185,3,15,2,0,6,0,India,1
DJG Sammy,7,0,7,15,182,5,15,0,24,9,280,West Indies,0
LMP Simmons,43,16,27,57,182,5,15,0,6,6,280,West Indies,0
DM Bravo,19,10,9,30,162,2,23,2,4,6,0,West Indies,0
DJ Bravo,1,0,1,4,162,2,23,2,0,3,0,West Indies,0
DJG Sammy,0,0,0,0,162,2,23,2,0,4,0,West Indies,0
SK Raina,21,8,13,32,200,3,25,1,4,9,257,India,1
MS Dhoni,7,0,7,10,200,3,25,1,8,3,257,India,1
RA Jadeja,0,0,0,0,200,3,25,1,0,1,257,India,1
Umar Akmal,23,14,9,19,168,5,32,1,14,5,0,Pakistan,0
Bilawal Bhatti,0,0,0,1,168,5,32,1,16,5,0,Pakistan,0
Anwar Ali,0,0,0,0,168,5,32,1,4,3,0,Pakistan,0
Junaid Khan,0,0,0,0,168,5,32,1,0,1,0,Pakistan,0
Saeed Ajmal,0,0,0,0,168,5,32,1,0,0,0,Pakistan,0
JP Duminy,2,0,2,4,172,3,47,1,4,9,244,South Africa,1
HM Amla,89,24,65,120,172,3,47,1,4,5,244,South Africa,1
DA Miller,0,0,0,0,172,3,47,1,0,2,244,South Africa,1
R McLaren,0,0,0,0,172,3,47,1,0,0,244,South Africa,1
Abdur Rehman,18,8,10,36,107,7,21,0,0,4,0,Pakistan,0
Misbah-ul-Haq,52,12,40,89,107,7,21,0,4,9,0,Pakistan,0
Sohail Tanvir,0,0,0,0,107,7,21,0,4,2,0,Pakistan,0
Saeed Ajmal,0,0,0,0,107,7,21,0,0,0,0,Pakistan,0
AD Mathews,5,0,5,9,161,3,22,1,22,10,0,Sri Lanka,0
KC Sangakkara,93,32,61,99,161,3,22,1,16,10,0,Sri Lanka,0
Mushfiqur Rahim,77,32,45,81,165,7,30,0,0,2,215,Bangladesh,1
Mashrafe Mortaza,7,4,3,20,165,7,30,0,10,0,215,Bangladesh,1
Arafat Sunny,0,0,0,0,165,7,30,0,0,1,215,Bangladesh,1
Rubel Hossain,0,0,0,0,165,7,30,0,6,0,215,Bangladesh,1
Nasir Hossain,28,12,16,29,154,4,23,1,4,6,0,Bangladesh,1
Mahmudullah,0,0,0,0,154,4,23,1,0,5,0,Bangladesh,1
Sohag Gazi,0,0,0,0,154,4,23,1,0,1,0,Bangladesh,1
Shafiul Islam,0,0,0,0,154,4,23,1,0,0,0,Bangladesh,1
AD Mathews,1,0,1,3,163,2,34,1,0,10,240,Sri Lanka,0
LD Chandimal,63,16,47,68,163,2,34,1,0,1,240,Sri Lanka,0
SMA Priyanjan,0,0,0,0,163,2,34,1,12,2,240,Sri Lanka,0
KMDN Kulasekara,1,0,1,6,110,5,19,1,10,6,0,Sri Lanka,0
SMA Priyanjan,22,12,10,35,110,5,19,1,4,5,0,Sri Lanka,0
SMSM Senanayake,0,0,0,0,110,5,19,1,0,2,0,Sri Lanka,0
NLTC Perera,3,0,3,3,188,2,29,2,0,3,0,Sri Lanka,0
AD Mathews,18,14,4,17,188,2,29,2,4,10,0,Sri Lanka,0
PC de Silva,0,0,0,0,188,2,29,2,0,2,0,Sri Lanka,0
LD Chandimal,0,0,0,0,188,2,29,2,0,2,0,Sri Lanka,0
Misbah-ul-Haq,66,28,38,76,171,4,32,0,0,7,272,Pakistan,0
Umar Akmal,48,24,24,59,171,4,32,0,22,4,272,Pakistan,0
Shahid Afridi,0,0,0,0,171,4,32,0,0,4,272,Pakistan,0
Bilawal Bhatti,0,0,0,0,171,4,32,0,0,1,272,Pakistan,0
Naeem Islam,3,0,3,4,152,2,41,1,4,7,0,Bangladesh,1
